d,lvl,tk,ema20,swing_at_tk,up_full,satcons,cont,W5_level,W5_slope,W5_ddpeak,W5_frozen,W10_level,W10_slope,W10_ddpeak,W10_frozen,is_seg,tk_min
2026-03-23,L4,09:56:00,628.67176892767,625.0,677.0,0.9941594817691067,0.0,0.2927629573166123,-0.07317095381926486,0.08792501472045572,0.380687972037068,0.3045228001693627,-0.043189572465568926,0.05134277710608476,0.33213077120390516,OOS,596
2026-03-24,L3,10:24:00,633.2744576012252,453.0,657.0,0.7153296561429537,1.0,-0.6777850998831102,0.05689792599108012,0.18108230999059816,-0.533412947251684,-0.6463868334702013,0.05362247284664523,0.2762952175809382,-0.3700916158892631,OOS,624
2026-03-24,L4,12:05:00,633.2744576012252,638.0,657.0,1.007462076422085,0.0,-0.5336042666288271,0.08183485947591851,0.04713646417581158,-0.533412947251684,-0.4806765869741467,0.11569450619661081,0.11058497108488363,-0.3700916158892631,OOS,725
2026-03-27,L3,12:56:00,653.0065332779186,490.0,591.0,0.7503753408719063,0.0,0.32587015997837715,0.004516100807327783,0.007314556073974299,0.026060531526016815,0.29008005183477303,0.004252116285138607,0.007841814468319053,0.027123946571258717,OOS,776
2026-03-30,L3,09:35:00,647.101149156212,468.0,685.0,0.7232254194112449,1.0,0.18421174781753633,0.07638128683142024,0.002410548437239396,0.17491051143691272,0.1589607189946048,0.04731038159850792,0.00906344800949116,0.14452955472811574,OOS,575
2026-03-30,L4,12:07:00,647.101149156212,638.0,685.0,0.9859355076589194,0.0,0.28297915674651336,0.07838109565808105,0.02181116189655441,0.17491051143691272,0.26904094425234026,0.061120164450964576,0.010312146327214111,0.14452955472811574,OOS,727
2026-03-31,L3,09:37:00,650.7105635222871,489.0,489.0,0.7514861866588578,0.0,0.13520677378844514,-0.0050152643487758886,0.0050152643487758886,-0.17820108749717037,0.03968619159187817,0.0009889892397333677,0.0,-0.23052934378957482,OOS,577
2026-04-01,L3,12:52:00,650.1667003296883,469.0,505.0,0.7213534617540058,0.0,0.027214601499725148,-0.02790988114292925,0.07664559605456364,-0.1616414627617901,-0.012369112756157562,-0.01228814679415979,0.08105415202076133,-0.18437746376812844,OOS,772
2026-04-08,L3,10:00:00,664.5832412872619,500.0,587.0,0.7523512013807736,0.0,0.1514718852363558,0.07539289236276953,0.0,-0.056008965561289405,0.25096045928767036,0.05752551705269737,0.0,0.03510712950928306,OOS,600
2026-04-14,L3,12:20:00,586.5338649420626,420.0,440.0,0.7160711854915441,0.0,-0.01151382770163821,0.0016566299325733412,0.08671707038216861,-0.1314705977816435,-0.038914841628034866,0.0024908727167678862,0.07678020421601978,-0.1065668116429279,OOS,740
2026-04-15,L3,09:49:00,572.5782587571042,429.0,450.0,0.7492425593162242,0.0,0.32427558762994674,0.037146091175206564,0.0,0.2015279751534024,0.2675356826913968,0.05800990775786183,0.0,0.08923583337234338,OOS,589
2026-04-16,L3,12:22:00,560.9041388754753,404.0,580.0,0.7202656782136723,1.0,-0.009715581735708774,-0.015444147248818565,0.017282010166072212,-0.15312831349411662,0.1152615067711155,-0.01826289980409336,0.01826289980409336,-0.1053663611342094,OOS,742
2026-04-16,L4,13:40:00,560.9041388754753,568.0,580.0,1.0126507555083313,0.0,0.03366653577031765,0.0,0.019896395864673157,-0.15312831349411662,0.1668124567697171,0.0,0.0,-0.1053663611342094,OOS,820
2026-04-20,L3,09:54:00,542.9396692382008,410.0,433.0,0.7551483585188598,0.0,0.30017854044496695,0.007383812580248783,0.06630494710576856,0.3664834875507355,0.256984359719303,0.008312191914847722,0.012113216197821186,0.26298967111967125,OOS,594
2026-04-21,L3,10:18:00,538.3739864536103,390.0,512.0,0.7244034998217821,0.0,0.3901860821447933,-0.0696695276950875,0.07741363030962417,-0.01872802303212374,0.3576214002242363,-0.04116056152360381,0.04443969627362576,-0.010491385270816212,OOS,618
2026-04-22,L3,10:21:00,535.8621782199332,408.0,444.0,0.7613898061537479,0.0,0.2931154130289879,0.00848726010742995,0.02969854682926132,0.1517401902258696,0.21455512182949163,-0.007892015048259371,0.07690411247611692,0.06207551733264825,OOS,621
2026-04-23,L3,09:09:00,527.1133993418443,378.0,631.0,0.7171132444592988,1.0,0.19019045364634984,0.01122763830164955,,0.20273331682173784,0.19309364004567836,0.021720830758300946,,0.22677278205255552,OOS,549
2026-04-23,L4,09:24:00,527.1133993418443,520.0,631.0,0.9865049923778714,0.0,0.24258962604950896,0.0825461616331622,0.0,0.20273331682173784,0.2681270384452828,0.07615738082971363,0.0,0.22677278205255552,OOS,564
2026-04-24,L3,09:27:00,636.8168851188116,472.0,976.0,0.7411863771670226,1.0,0.37949022462939397,0.10596236649382507,0.0,0.30774029735793096,0.3093948015767355,0.08473007476117306,0.0,0.2483852142289051,OOS,567
2026-04-24,L4,09:48:00,636.8168851188116,665.0,976.0,1.0442562305425214,1.0,0.5112409620548654,0.2339679748465432,0.0,0.30774029735793096,0.36846917607147367,0.19149662128642458,0.0,0.2483852142289051,OOS,588
2026-04-24,L5,09:54:00,636.8168851188116,782.0,976.0,1.2279825147131604,,0.5383712342710948,0.022387901951945732,0.0042391392105711745,0.30774029735793096,0.38266438194633307,0.01125539874267989,0.0028105345153055517,0.2483852142289051,OOS,594
2026-04-27,L3,09:20:00,669.12003891702,512.0,557.0,0.7651840779252091,0.0,0.3421099632204363,0.26334581015515474,0.0,0.07876415306528156,0.2056630750199473,0.22409668744973868,0.0,-0.018433612429791385,OOS,560
2026-04-28,L3,09:33:00,664.53717806778,486.0,547.0,0.731336057695225,0.0,0.5581639241034073,-0.02829594450085826,0.04356185885292119,0.352024828171695,0.4562383272026802,-0.06061480193489455,0.08534568221866923,0.31281472263042287,OOS,573
2026-04-29,L3,11:45:00,666.581256347039,483.0,595.0,0.7245928315580149,0.0,0.3153603362000585,0.0004819602164770065,0.036113062321935896,0.05866190809632838,0.1899379797913425,-0.0011965719798773533,0.05267644516051323,0.08277949491666979,OOS,705
2026-05-04,L3,09:55:00,667.1334093906601,479.0,907.0,0.7179973199625911,1.0,0.1307304830539831,0.0038557397997537046,0.12067352187131208,0.18844188527254277,0.09863044863174224,0.013295354695845654,0.06037853478149195,0.11643588416956227,OOS,595
2026-05-04,L4,10:37:00,667.1334093906601,679.0,907.0,1.0177874326818357,1.0,0.3351383546690757,-0.014198399024267783,0.03902654400657213,0.18844188527254277,0.22751360117867558,-0.022973416658431223,0.03261257151187863,0.11643588416956227,OOS,637
2026-05-04,L5,11:07:00,667.1334093906601,818.0,907.0,1.2261415610217108,,0.4152409911534826,0.029430683937209656,0.005029303264020901,0.18844188527254277,0.2983094808292526,0.02098236530752623,0.00796064082416309,0.11643588416956227,OOS,667
2026-05-06,L3,13:15:00,652.7418612018781,478.0,517.0,0.7322956108864689,0.0,0.024772560280912792,0.05443402908622841,0.28326798805440045,0.2682912234676873,-0.23437057924534732,0.03582276928438577,0.4065669845292972,0.1320329721894854,OOS,795
2026-05-08,L3,11:31:00,661.7501403489298,488.0,488.0,0.7374384533453756,0.0,0.04220642610274491,0.06301227675946179,0.25517606112474883,0.2973824872274937,-0.08740931833473027,0.05176862831077701,0.28887529082008573,0.20146597248535544,OOS,691
2026-05-12,L3,10:53:00,654.4122464080808,489.0,643.0,0.7472354050279608,1.0,-0.049199822517971364,0.13052976411550696,0.16838621134527437,0.07776109850060166,0.004215519698808762,0.11211547425410841,0.1052223668070843,0.09548308308991102,OOS,653
2026-05-12,L4,12:45:00,654.4122464080808,642.0,643.0,0.9810329857422309,0.0,0.21216659237735286,0.04393948369727935,0.0034634351032842847,0.07776109850060166,0.1684547075370513,0.02763796132964408,0.004509911115398224,0.09548308308991102,OOS,765
2026-05-13,L3,09:49:00,664.0872705596922,511.0,620.0,0.7694771796624404,0.0,0.2547571606881027,0.03538969692845101,0.0,0.14075196705205126,0.158414760426017,0.03177020165136607,0.0,0.08761531400840102,OOS,589
2026-05-18,L3,10:14:00,744.7930664905442,542.0,821.0,0.7277189119843681,1.0,0.024250416210121112,0.05229290988309619,0.02867061645644832,-0.17950905626535762,0.028682627432268338,0.054149746198444045,0.012982109737143168,-0.2718944056817206,OOS,614
2026-05-18,L4,12:12:00,744.7930664905442,736.0,821.0,0.9881939469012821,0.0,0.3839346663108587,0.06496420832137095,0.025341118146552377,-0.17950905626535762,0.29749925123221405,0.045155810929781326,0.02030541665529456,-0.2718944056817206,OOS,732
2026-05-21,L3,09:33:00,730.9804171319126,521.0,709.0,0.7127413919571259,0.0,0.04878507335431303,0.09171758396582405,0.0,0.042971015983779566,0.09913764367604147,0.08679565770456765,0.0024162125375882526,0.0676392274526197,OOS,573
2026-05-22,L3,12:06:00,728.8870440717305,530.0,712.0,0.7271359867220278,0.0,0.22664460846303347,0.09121471431949202,0.0,0.01340906432385642,0.27803536375815935,0.06951451447000898,0.0,0.06642571188398198,OOS,726
2026-05-25,L3,09:03:00,727.2787541601372,551.0,1046.0,0.7576187216362394,1.0,0.09775526622870166,,,0.21595125036872007,0.07503880443141361,,,0.1725224736877138,OOS,543
2026-05-25,L4,09:08:00,727.2787541601372,714.0,1046.0,0.9817418643344373,1.0,0.12757031694064197,0.029815050711940308,,0.21595125036872007,0.08401810220130283,0.008979297769889219,,0.1725224736877138,OOS,548
2026-05-25,L5,09:29:00,727.2787541601372,891.0,1046.0,1.225114847509781,,0.2926071225228092,0.060877492728182575,0.0,0.21595125036872007,0.24668635387179366,0.046323459135721556,0.0,0.1725224736877138,OOS,569
2026-05-27,L3,09:06:00,748.4300005709966,562.0,886.0,0.7509052277049766,1.0,0.0405688669263282,-0.05807090966613935,,0.03133268729881024,0.08110814980391462,-0.007775883844746506,,0.18055232066934865,OOS,546
2026-05-27,L4,09:24:00,748.4300005709966,737.0,886.0,0.9847280299262772,0.0,0.049935239693028294,0.00840736885897931,0.014996980875173566,0.03133268729881024,0.20268152085143779,0.007116054937923416,0.013716051426085424,0.18055232066934865,OOS,564
2026-05-28,L3,11:47:00,768.8652386118541,587.0,648.0,0.763462789733865,0.0,-0.29251532379355966,0.09010359352177372,0.574669483335639,0.2821541595420794,-0.2981319886980481,0.12199464561616241,0.5378078024468027,0.1992784335014504,OOS,707
2026-05-29,L3,11:48:00,875.6399777916776,635.0,816.0,0.7251838839079046,0.0,-0.013549453342600543,0.04330076216914861,0.0356249975987492,-0.12480978787409035,-0.02071261558487775,0.03271824632423419,0.018705638305898588,-0.11707200147497687,OOS,708
2026-06-01,L3,09:31:00,869.9599799067558,625.0,1060.0,0.7184238521718997,1.0,0.3437544746310836,-0.014276832301786668,0.05082771554366727,0.23648693724988734,0.36547244778573673,0.009779650730361078,0.036069263190000145,0.23105713335540243,OOS,571
2026-06-01,L4,10:23:00,869.9599799067558,923.0,1060.0,1.0609683448874614,0.0,0.5966672412165779,0.17276596666537253,0.0,0.23648693724988734,0.5072749817124628,0.123727045268136,0.0,0.23105713335540243,OOS,623
2026-06-02,L3,12:56:00,888.0590294394458,651.0,832.0,0.7330593782835805,0.0,-0.06208962492368576,0.007275994672976752,0.07239082606198202,-0.03845950209335719,-0.05480007078473522,0.007237132259241295,0.0,-0.07313901094545452,OOS,776
2026-06-05,L3,09:35:00,808.3309451382312,603.0,1130.0,0.7459815854221468,1.0,-0.28762288553817256,0.09019554228365778,0.0,-0.40154046135449656,-0.363450759477258,0.10679442142033779,0.0,-0.4269592289081553,OOS,575
2026-06-05,L4,09:57:00,808.3309451382312,796.0,1130.0,0.9847451774395171,1.0,-0.24761015612672307,-0.004011039694312685,0.024659691069433692,-0.40154046135449656,-0.21602220104462172,0.05027195860756101,0.0,-0.4269592289081553,OOS,597
2026-06-05,L5,10:18:00,808.3309451382312,1003.0,1130.0,1.240828408256075,,-0.1373837463027488,0.06021727108602498,0.0,-0.40154046135449656,-0.08464047750292113,0.07202564725066883,0.0,-0.4269592289081553,OOS,618
2026-06-08,L3,09:00:00,838.9660932203044,627.0,1430.0,0.7473484388305974,1.0,0.2652686635748669,,,0.46406776297477703,0.22685925849500183,,,0.4664504301139741,OOS,540
2026-06-08,L4,09:07:00,838.9660932203044,843.0,1430.0,1.0048081880928128,1.0,0.49438754087996883,0.2420138849369729,,0.46406776297477703,0.4662724595254259,0.2143922765120989,,0.4664504301139741,OOS,547
2026-06-08,L5,09:09:00,838.9660932203044,1031.0,1430.0,1.22889352541363,,0.5231607833108506,0.09479647385250739,,0.46406776297477703,0.5002676015029591,0.11667733167388517,,0.4664504301139741,OOS,549
2026-06-09,L3,09:40:00,895.2550367231325,642.0,1198.0,0.7171140889079919,1.0,0.04507411622903729,0.06115081763256029,0.0,-0.041172635301395984,0.06989103059844805,0.0739063961112754,0.0,-0.04178921440588697,OOS,580
2026-06-09,L4,10:45:00,895.2550367231325,916.0,1198.0,1.0231721268531473,1.0,0.12415977625243196,0.06278132898046287,0.041139486312368356,-0.041172635301395984,0.20074241811882138,0.03921103482728863,0.0330342623618288,-0.04178921440588697,OOS,645
2026-06-09,L5,11:42:00,895.2550367231325,1098.0,1198.0,1.2264661520575935,,0.1591688809169942,0.05990806071495243,0.023680796692102463,-0.041172635301395984,0.20827603573526318,0.04172334471767894,0.02550064474538699,-0.04178921440588697,OOS,702
