leg_ext,est_min,est_bucket,side,anchor,leg_amp,reach_L3,reach_L4,reach_L5,had_pullback,pb_depth,pb_min,matured_pre_pb,date
373,553,≤09:30,bear,22519,373,True,True,False,True,54,554,False,2024-07-29
179,715,>11:30,bull,22146,179,False,False,False,True,35,717,False,2024-07-29
185,552,≤09:30,bull,21894,185,False,False,False,False,,,False,2024-07-30
270,577,09:30-11:30,bear,22079,270,True,False,False,True,71,578,False,2024-07-30
490,675,09:30-11:30,bull,21809,490,True,True,True,True,57,676,False,2024-07-30
174,555,≤09:30,bull,22025,174,False,False,False,False,,,False,2024-07-31
186,580,09:30-11:30,bear,22199,186,False,False,False,False,,,False,2024-07-31
335,625,09:30-11:30,bull,22013,335,True,False,False,True,19,626,False,2024-07-31
268,591,09:30-11:30,bear,22728,268,True,False,False,True,54,592,False,2024-08-01
209,648,09:30-11:30,bull,22460,209,False,False,False,True,75,649,False,2024-08-01
213,580,09:30-11:30,bull,21886,213,False,False,False,True,37,581,False,2024-08-02
591,602,09:30-11:30,bear,22099,591,True,True,True,True,45,603,False,2024-08-02
641,526,≤09:30,bear,20742,641,True,True,True,True,45,527,False,2024-08-05
284,532,≤09:30,bear,20450,284,True,False,False,False,,,True,2024-08-05
262,539,≤09:30,bull,20175,262,True,False,False,False,,,True,2024-08-05
427,542,≤09:30,bear,20437,427,True,True,False,True,106,543,False,2024-08-05
224,550,≤09:30,bull,20052,224,False,False,False,True,99,551,False,2024-08-05
333,567,≤09:30,bear,20276,333,True,False,False,True,122,568,False,2024-08-05
204,572,09:30-11:30,bull,19943,204,False,False,False,True,112,573,False,2024-08-05
315,583,09:30-11:30,bear,20147,315,True,False,False,False,,,True,2024-08-05
292,585,09:30-11:30,bear,20038,292,True,False,False,True,187,586,False,2024-08-05
529,598,09:30-11:30,bull,19746,529,True,True,True,True,53,599,False,2024-08-05
753,641,09:30-11:30,bear,20275,753,True,True,True,True,134,642,False,2024-08-05
229,785,>11:30,bull,19522,229,False,False,False,False,,,False,2024-08-05
377,802,>11:30,bear,19751,377,True,True,False,True,36,804,False,2024-08-05
279,528,≤09:30,bull,20394,279,False,False,False,True,75,529,False,2024-08-06
1084,553,≤09:30,bear,20673,1084,True,True,True,True,66,554,False,2024-08-06
595,584,09:30-11:30,bull,19589,595,True,True,True,True,192,585,False,2024-08-06
293,592,09:30-11:30,bear,20184,293,False,False,False,True,0,593,False,2024-08-06
366,596,09:30-11:30,bull,19891,366,True,False,False,True,200,597,False,2024-08-06
369,608,09:30-11:30,bear,20257,369,True,False,False,True,100,609,False,2024-08-06
902,626,09:30-11:30,bull,19888,902,True,True,True,True,55,627,False,2024-08-06
536,718,>11:30,bear,20790,536,True,True,False,True,115,719,False,2024-08-06
286,817,>11:30,bull,20254,286,False,False,False,True,42,820,False,2024-08-06
386,542,≤09:30,bull,20494,386,True,False,False,False,,,False,2024-08-07
300,547,≤09:30,bear,20880,300,False,False,False,False,,,False,2024-08-07
755,566,≤09:30,bull,20580,755,True,True,True,True,84,567,False,2024-08-07
370,540,≤09:30,bull,20545,370,False,False,False,True,158,541,False,2024-08-08
292,586,09:30-11:30,bear,20915,292,False,False,False,False,,,False,2024-08-08
459,601,09:30-11:30,bull,20623,459,True,False,False,True,69,602,False,2024-08-08
391,757,>11:30,bear,21082,391,False,False,False,True,39,758,False,2024-08-08
561,528,≤09:30,bull,21032,561,True,True,False,True,65,529,False,2024-08-09
360,777,>11:30,bear,21593,360,False,False,False,True,60,778,False,2024-08-09
302,810,>11:30,bull,21233,302,False,False,False,True,37,811,False,2024-08-09
295,577,09:30-11:30,bull,21600,295,False,False,False,True,37,578,False,2024-08-12
278,810,>11:30,bear,22114,278,False,False,False,True,30,819,False,2024-08-15
251,614,09:30-11:30,bear,22277,251,False,False,False,True,21,615,False,2024-08-22
305,709,>11:30,bull,21865,305,True,False,False,True,19,720,False,2024-08-23
228,550,≤09:30,bull,22222,228,False,False,False,True,38,551,False,2024-08-26
319,656,09:30-11:30,bear,22450,319,True,False,False,True,67,657,False,2024-08-26
212,790,>11:30,bull,21998,212,False,False,False,True,0,791,False,2024-08-27
366,697,>11:30,bull,22048,366,True,True,False,True,39,698,False,2024-08-28
345,544,≤09:30,bull,21900,345,True,True,False,True,33,546,False,2024-08-29
276,592,09:30-11:30,bear,22448,276,True,False,False,True,39,596,False,2024-09-02
314,640,09:30-11:30,bear,22314,314,True,True,False,True,34,641,False,2024-09-03
452,532,≤09:30,bear,21280,452,True,True,True,True,35,533,False,2024-09-04
519,546,≤09:30,bull,20828,519,True,True,True,True,59,547,False,2024-09-04
175,584,09:30-11:30,bear,21347,175,False,False,False,True,0,585,False,2024-09-04
166,631,09:30-11:30,bull,21172,166,False,False,False,False,,,False,2024-09-04
408,677,09:30-11:30,bear,21338,408,True,True,True,True,28,678,False,2024-09-04
210,578,09:30-11:30,bull,21244,210,False,False,False,True,19,580,False,2024-09-05
398,616,09:30-11:30,bear,21454,398,True,True,False,True,114,617,False,2024-09-05
234,542,≤09:30,bear,21247,234,False,False,False,True,40,543,False,2024-09-06
422,558,≤09:30,bull,21013,422,True,True,True,True,56,559,False,2024-09-06
509,534,≤09:30,bull,20616,509,True,True,True,True,63,535,False,2024-09-09
376,583,09:30-11:30,bear,21281,376,True,True,False,True,74,584,False,2024-09-10
210,797,>11:30,bull,20905,210,False,False,False,True,0,798,False,2024-09-10
189,552,≤09:30,bear,21650,189,False,False,False,True,21,553,False,2024-09-12
319,584,09:30-11:30,bull,21461,319,True,False,False,True,58,585,False,2024-09-12
176,822,>11:30,bull,21657,176,False,False,False,False,,,False,2024-09-13
312,697,>11:30,bear,21872,312,True,True,False,True,53,698,False,2024-09-18
421,609,09:30-11:30,bull,21661,421,True,True,True,True,27,611,False,2024-09-19
239,626,09:30-11:30,bear,22425,239,True,False,False,True,26,627,False,2024-09-20
213,589,09:30-11:30,bear,22365,213,True,False,False,True,38,590,False,2024-09-24
356,678,09:30-11:30,bull,22152,356,True,True,False,True,23,679,False,2024-09-24
186,649,09:30-11:30,bear,23078,186,False,False,False,True,64,650,False,2024-09-26
285,632,09:30-11:30,bear,23195,285,True,True,False,True,61,634,False,2024-09-27
142,765,>11:30,bull,22910,142,False,False,False,False,,,False,2024-09-27
174,808,>11:30,bear,23052,174,False,False,False,True,18,809,False,2024-09-27
308,590,09:30-11:30,bear,22755,308,True,True,False,True,45,592,False,2024-09-30
146,722,>11:30,bull,22447,146,False,False,False,False,,,False,2024-09-30
277,767,>11:30,bear,22593,277,True,True,False,True,23,773,False,2024-09-30
235,536,≤09:30,bull,22228,235,True,False,False,True,30,537,False,2024-10-01
235,540,≤09:30,bull,22272,235,True,False,False,True,69,541,False,2024-10-04
217,601,09:30-11:30,bear,22507,217,True,False,False,True,24,602,False,2024-10-04
157,637,09:30-11:30,bull,22290,157,False,False,False,True,17,638,False,2024-10-04
197,707,>11:30,bear,22447,197,False,False,False,True,96,708,False,2024-10-04
269,546,≤09:30,bull,22539,269,True,False,False,True,31,548,False,2024-10-07
222,586,09:30-11:30,bear,22808,222,True,False,False,True,39,587,False,2024-10-07
203,738,>11:30,bull,22586,203,False,False,False,True,20,741,False,2024-10-07
226,601,09:30-11:30,bear,22618,226,True,False,False,True,36,602,False,2024-10-08
242,667,09:30-11:30,bull,22392,242,True,False,False,True,69,668,False,2024-10-08
222,605,09:30-11:30,bear,22888,222,True,False,False,True,70,606,False,2024-10-09
253,552,≤09:30,bull,22794,253,True,False,False,True,22,553,False,2024-10-11
191,772,>11:30,bear,23047,191,False,False,False,True,37,773,False,2024-10-11
199,544,≤09:30,bear,23017,199,True,False,False,True,44,545,False,2024-10-14
231,611,09:30-11:30,bull,22818,231,True,False,False,True,48,612,False,2024-10-14
285,573,09:30-11:30,bull,23101,285,True,True,False,True,26,574,False,2024-10-15
163,810,>11:30,bear,23386,163,False,False,False,True,37,811,False,2024-10-15
339,586,09:30-11:30,bull,22921,339,True,True,True,True,49,590,False,2024-10-16
225,762,>11:30,bear,23260,225,True,False,False,True,20,763,False,2024-10-16
169,572,09:30-11:30,bear,23174,169,False,False,False,True,95,573,False,2024-10-17
272,672,09:30-11:30,bull,23005,272,True,True,False,True,30,673,False,2024-10-17
196,545,≤09:30,bear,23840,196,False,False,False,True,60,546,False,2024-10-18
172,580,09:30-11:30,bull,23644,172,False,False,False,True,47,581,False,2024-10-18
289,621,09:30-11:30,bear,23816,289,True,True,False,True,97,622,False,2024-10-18
270,585,09:30-11:30,bear,23836,270,True,False,False,True,65,586,False,2024-10-21
231,543,≤09:30,bear,23563,231,True,False,False,True,54,544,False,2024-10-22
305,562,≤09:30,bull,23332,305,True,True,False,True,38,563,False,2024-10-22
175,689,09:30-11:30,bear,23511,175,False,False,False,True,0,690,False,2024-10-23
148,573,09:30-11:30,bull,23301,148,False,False,False,True,0,574,False,2024-10-24
183,602,09:30-11:30,bear,23449,183,False,False,False,True,30,603,False,2024-10-24
135,635,09:30-11:30,bull,23266,135,False,False,False,False,,,False,2024-10-24
198,715,>11:30,bear,23401,198,True,False,False,True,40,716,False,2024-10-24
235,546,≤09:30,bull,23252,235,True,False,False,True,45,547,False,2024-10-25
397,560,≤09:30,bear,23657,397,True,True,True,True,21,563,False,2024-10-28
162,636,09:30-11:30,bull,23260,162,False,False,False,True,56,637,False,2024-10-28
206,702,>11:30,bear,23422,206,True,False,False,True,42,703,False,2024-10-28
192,767,>11:30,bull,23216,192,True,False,False,True,15,769,False,2024-10-28
455,544,≤09:30,bear,23148,455,True,True,True,True,28,545,False,2024-10-29
203,659,09:30-11:30,bull,22693,203,True,False,False,True,25,660,False,2024-10-29
148,714,>11:30,bear,22896,148,False,False,False,False,,,False,2024-10-29
267,780,>11:30,bull,22748,267,True,False,False,True,53,782,False,2024-10-29
163,582,09:30-11:30,bull,22982,163,False,False,False,False,,,False,2024-10-30
300,679,09:30-11:30,bear,23145,300,True,True,False,True,20,680,False,2024-10-30
174,534,≤09:30,bear,22406,174,False,False,False,True,36,535,False,2024-11-01
455,542,≤09:30,bull,22232,455,True,True,True,True,54,543,False,2024-11-01
158,634,09:30-11:30,bear,22687,158,False,False,False,False,,,False,2024-11-01
293,705,>11:30,bull,22529,293,True,True,False,True,34,707,False,2024-11-01
255,541,≤09:30,bull,22700,255,True,False,False,True,73,542,False,2024-11-04
171,615,09:30-11:30,bear,22955,171,False,False,False,False,,,False,2024-11-04
262,673,09:30-11:30,bull,22784,262,True,False,False,True,44,674,False,2024-11-04
457,566,≤09:30,bull,22782,457,True,True,True,True,45,567,False,2024-11-05
279,583,09:30-11:30,bear,23239,279,True,False,False,False,,,True,2024-11-05
189,743,>11:30,bull,22960,189,False,False,False,True,107,747,False,2024-11-05
197,527,≤09:30,bear,23259,197,False,False,False,False,,,False,2024-11-06
171,567,≤09:30,bull,23062,171,False,False,False,False,,,False,2024-11-06
182,589,09:30-11:30,bear,23233,182,False,False,False,False,,,False,2024-11-06
397,638,09:30-11:30,bull,23051,397,True,True,False,True,25,639,False,2024-11-06
274,791,>11:30,bear,23448,274,True,False,False,True,46,792,False,2024-11-06
491,544,≤09:30,bull,23085,491,True,True,True,True,39,545,False,2024-11-07
266,700,>11:30,bear,23794,266,True,False,False,True,24,703,False,2024-11-08
259,810,>11:30,bull,23528,259,True,False,False,True,49,811,False,2024-11-08
309,551,≤09:30,bear,23618,309,True,False,False,True,43,552,False,2024-11-11
323,723,>11:30,bull,23309,323,True,False,False,True,34,724,False,2024-11-11
259,540,≤09:30,bull,22983,259,True,False,False,True,128,541,False,2024-11-12
379,633,09:30-11:30,bear,23242,379,True,True,False,True,26,634,False,2024-11-12
285,540,≤09:30,bull,22730,285,True,False,False,True,53,541,False,2024-11-13
252,810,>11:30,bear,23015,252,True,False,False,True,26,811,False,2024-11-13
304,565,≤09:30,bear,22880,304,True,False,False,True,49,566,False,2024-11-14
230,737,>11:30,bull,22576,230,False,False,False,True,34,738,False,2024-11-14
246,554,≤09:30,bull,22684,246,True,False,False,True,25,555,False,2024-11-15
240,612,09:30-11:30,bear,22930,240,False,False,False,True,48,613,False,2024-11-15
206,784,>11:30,bull,22690,206,False,False,False,True,25,786,False,2024-11-15
187,541,≤09:30,bull,22602,187,False,False,False,True,0,542,False,2024-11-18
245,554,≤09:30,bear,22789,245,True,False,False,True,75,556,False,2024-11-18
403,595,09:30-11:30,bull,22592,403,True,True,True,True,33,598,False,2024-11-19
165,809,>11:30,bear,22995,165,False,False,False,False,,,False,2024-11-19
244,610,09:30-11:30,bear,22999,244,True,False,False,True,106,612,False,2024-11-20
164,545,≤09:30,bear,22678,164,False,False,False,False,,,False,2024-11-21
219,667,09:30-11:30,bull,22514,219,False,False,False,True,49,668,False,2024-11-21
170,813,>11:30,bear,22733,170,False,False,False,False,,,False,2024-11-21
241,545,≤09:30,bull,22780,241,True,False,False,True,47,546,False,2024-11-22
170,589,09:30-11:30,bear,23021,170,False,False,False,False,,,False,2024-11-22
215,639,09:30-11:30,bull,22851,215,False,False,False,True,56,640,False,2024-11-22
273,601,09:30-11:30,bear,23287,273,True,False,False,True,30,602,False,2024-11-25
173,553,≤09:30,bear,22788,173,False,False,False,True,34,554,False,2024-11-26
230,575,09:30-11:30,bull,22615,230,True,False,False,True,65,576,False,2024-11-26
215,774,>11:30,bear,22845,215,False,False,False,True,42,775,False,2024-11-26
349,575,09:30-11:30,bear,22690,349,True,True,False,True,66,576,False,2024-11-27
268,567,≤09:30,bear,22385,268,True,False,False,True,92,568,False,2024-11-28
249,649,09:30-11:30,bull,22117,249,True,False,False,True,42,651,False,2024-11-28
217,535,≤09:30,bear,22221,217,True,False,False,True,47,536,False,2024-11-29
434,553,≤09:30,bull,22004,434,True,True,True,True,30,554,False,2024-11-29
330,555,≤09:30,bull,22498,330,True,True,False,True,41,557,False,2024-12-02
192,599,09:30-11:30,bear,23191,192,False,False,False,True,48,600,False,2024-12-03
225,764,>11:30,bull,23071,225,True,False,False,True,21,765,False,2024-12-04
226,595,09:30-11:30,bear,23360,226,True,False,False,True,38,596,False,2024-12-06
157,545,≤09:30,bull,23180,157,False,False,False,True,20,546,False,2024-12-10
311,573,09:30-11:30,bear,23337,311,True,True,False,True,24,574,False,2024-12-10
193,584,09:30-11:30,bull,22862,193,True,False,False,True,24,585,False,2024-12-11
231,722,>11:30,bear,23055,231,True,False,False,True,18,723,False,2024-12-11
208,542,≤09:30,bull,23003,208,True,False,False,True,46,543,False,2024-12-12
150,650,09:30-11:30,bear,23211,150,False,False,False,True,0,651,False,2024-12-12
135,610,09:30-11:30,bear,23023,135,False,False,False,False,,,False,2024-12-13
204,623,09:30-11:30,bull,22888,204,True,False,False,True,21,624,False,2024-12-13
324,578,09:30-11:30,bear,23270,324,True,True,True,True,105,580,False,2024-12-16
133,590,09:30-11:30,bull,23082,133,False,False,False,True,14,591,False,2024-12-17
191,660,09:30-11:30,bear,23215,191,True,False,False,True,62,661,False,2024-12-17
298,600,09:30-11:30,bull,22902,298,True,True,False,True,21,601,False,2024-12-18
175,545,≤09:30,bull,22718,175,False,False,False,True,29,546,False,2024-12-19
139,572,09:30-11:30,bear,22893,139,False,False,False,False,,,False,2024-12-19
152,787,>11:30,bull,22754,152,False,False,False,True,38,788,False,2024-12-19
203,675,09:30-11:30,bear,22793,203,True,False,False,True,29,678,False,2024-12-20
158,779,>11:30,bull,22590,158,False,False,False,True,34,780,False,2024-12-20
346,552,≤09:30,bull,22899,346,True,True,True,True,90,553,False,2024-12-23
272,541,≤09:30,bear,23459,272,True,True,False,True,31,542,False,2024-12-24
143,585,09:30-11:30,bull,23181,143,False,False,False,True,25,586,False,2024-12-30
170,792,>11:30,bear,23324,170,True,False,False,True,18,797,False,2024-12-30
155,616,09:30-11:30,bull,22955,155,False,False,False,True,110,617,False,2024-12-31
114,564,≤09:30,bull,22881,114,False,False,False,True,0,565,False,2025-01-02
306,573,09:30-11:30,bear,22995,306,True,True,True,True,50,574,False,2025-01-02
187,803,>11:30,bull,22689,187,True,False,False,True,28,804,False,2025-01-02
154,540,≤09:30,bull,22924,154,False,False,False,False,,,False,2025-01-03
173,567,≤09:30,bear,23078,173,True,False,False,True,25,568,False,2025-01-03
203,641,09:30-11:30,bull,22905,203,True,False,False,True,14,643,False,2025-01-03
156,757,>11:30,bear,23108,156,False,False,False,True,20,764,False,2025-01-03
402,552,≤09:30,bull,23218,402,True,True,True,True,15,553,False,2025-01-06
267,546,≤09:30,bear,23990,267,True,True,False,True,36,547,False,2025-01-07
210,661,09:30-11:30,bear,23649,210,True,False,False,True,19,662,False,2025-01-08
159,540,≤09:30,bull,23251,159,False,False,False,True,33,541,False,2025-01-09
327,577,09:30-11:30,bear,23410,327,True,True,True,True,97,578,False,2025-01-09
125,563,≤09:30,bull,23016,125,False,False,False,True,0,564,False,2025-01-10
186,603,09:30-11:30,bear,23141,186,True,False,False,True,30,604,False,2025-01-10
170,789,>11:30,bull,22955,170,False,False,False,True,71,790,False,2025-01-10
577,545,≤09:30,bear,23008,577,True,True,True,True,38,546,False,2025-01-13
233,589,09:30-11:30,bull,22431,233,True,False,False,True,39,590,False,2025-01-13
198,671,09:30-11:30,bear,22664,198,True,False,False,True,18,672,False,2025-01-13
