date,side,ordinal,day_side_total,group,entry_min,entry,anchor,depth_frac,risk_pts,ema20,mfe_pts,mfe_L,mae_close_pts,mae_close_L,reach_L3,reach_L4,reach_L5,mae_before_L3,vwap_flip_before,dci_side,dci_regime
2024-06-05,long,2,2,C_2nd+,720,21453.0,21336.0,0.113,90,230.7,26.0,0.113,43.0,0.186,0,0,0,,1,0.02,mid
2024-06-06,short,1,2,B_1st_multi,586,21812.0,21913.0,0.395,82,234.2,15.0,0.064,150.0,0.64,0,0,0,,1,0.004,mid
2024-06-06,long,1,1,A_1st_single,652,21902.0,21791.0,0.129,85,234.2,60.0,0.256,69.0,0.295,1,0,0,14.0,1,0.098,mid
2024-06-06,short,2,2,C_2nd+,815,21878.0,21962.0,0.55,68,234.2,22.0,0.094,1.0,0.004,0,0,0,,1,0.004,mid
2024-06-07,long,1,1,A_1st_single,822,21896.0,21781.0,0.282,91,228.2,1.0,0.004,4.0,0.018,0,0,0,,1,0.28,strong
2024-06-11,long,1,1,A_1st_single,607,21942.0,21832.0,0.424,87,218.5,3.0,0.014,159.0,0.728,0,0,0,,1,-0.232,weak
2024-06-11,short,1,1,A_1st_single,639,21857.0,21970.0,0.203,88,218.5,74.0,0.339,8.0,0.037,1,0,0,8.0,1,-0.268,strong
2024-06-12,long,1,2,B_1st_multi,562,21888.0,21790.0,0.336,79,215.5,175.0,0.812,43.0,0.2,1,1,1,34.0,1,0.013,mid
2024-06-12,short,1,1,A_1st_single,649,21872.0,21953.0,0.411,65,215.5,1.0,0.005,191.0,0.886,0,0,0,,1,-0.011,mid
2024-06-12,long,2,2,C_2nd+,671,21940.0,21845.0,0.299,74,215.5,123.0,0.571,8.0,0.037,1,1,0,8.0,1,0.013,mid
2024-06-13,long,1,2,B_1st_multi,558,22383.0,22260.0,0.319,101,221.0,90.0,0.407,176.0,0.796,1,0,0,13.0,1,0.085,mid
2024-06-13,short,1,1,A_1st_single,599,22413.0,22473.0,0.637,48,221.0,206.0,0.932,0.0,0.0,1,1,0,0.0,1,0.082,mid
2024-06-13,long,2,2,C_2nd+,776,22336.0,22207.0,0.31,100,221.0,2.0,0.009,34.0,0.154,0,0,0,,1,0.085,mid
2024-06-14,long,1,1,A_1st_single,638,22388.0,22270.0,0.125,92,225.3,126.0,0.559,11.0,0.049,1,1,0,11.0,1,0.397,strong
2024-06-17,long,1,1,A_1st_single,604,22544.0,22420.0,0.177,96,227.1,7.0,0.031,104.0,0.458,0,0,0,,1,0.075,mid
2024-06-17,short,1,1,A_1st_single,796,22471.0,22554.0,0.363,65,227.1,8.0,0.035,21.0,0.092,0,0,0,,1,0.078,mid
2024-06-18,short,1,1,A_1st_single,591,22705.0,22788.0,0.479,67,218.2,39.0,0.179,107.0,0.49,0,0,0,,1,0.166,weak
2024-06-18,long,1,1,A_1st_single,640,22757.0,22666.0,0.323,72,218.2,55.0,0.252,8.0,0.037,0,0,0,,1,0.225,strong
2024-06-19,long,1,2,B_1st_multi,579,23067.0,22940.0,0.276,99,211.3,224.0,1.06,62.0,0.293,1,1,1,62.0,1,0.273,strong
2024-06-19,long,2,2,C_2nd+,729,23225.0,23134.0,0.457,74,211.3,53.0,0.251,104.0,0.492,0,0,0,,1,0.273,strong
2024-06-19,short,1,1,A_1st_single,759,23145.0,23248.0,0.4,83,211.3,24.0,0.114,133.0,0.629,0,0,0,,1,0.167,weak
2024-06-20,long,1,1,A_1st_single,636,23224.0,23106.0,0.134,92,224.6,156.0,0.694,42.0,0.187,1,1,0,42.0,1,0.514,strong
2024-06-21,long,1,1,A_1st_single,555,23104.0,23025.0,0.667,64,229.3,187.0,0.815,12.0,0.052,1,1,0,12.0,1,0.124,mid
2024-06-21,short,1,1,A_1st_single,728,23198.0,23291.0,0.439,73,229.3,33.0,0.144,47.0,0.205,0,0,0,,1,0.101,weak
2024-06-24,short,1,2,B_1st_multi,543,22956.0,23073.0,0.562,98,232.8,248.0,1.065,2.0,0.009,1,1,1,2.0,1,-0.444,strong
2024-06-24,long,1,1,A_1st_single,670,22825.0,22731.0,0.475,74,232.8,2.0,0.009,117.0,0.503,0,0,0,,1,-0.444,weak
2024-06-24,short,2,2,C_2nd+,727,22742.0,22865.0,0.328,97,232.8,34.0,0.146,24.0,0.103,0,0,0,,1,-0.444,strong
2024-06-25,long,1,1,A_1st_single,579,22548.0,22410.0,0.394,114,245.4,228.0,0.929,9.0,0.037,1,1,1,9.0,1,0.134,mid
2024-06-26,long,1,2,B_1st_multi,555,22893.0,22770.0,0.634,100,256.9,112.0,0.436,149.0,0.58,1,0,0,14.0,1,-0.078,mid
2024-06-26,long,2,2,C_2nd+,804,22879.0,22744.0,0.102,103,256.9,9.0,0.035,43.0,0.167,0,0,0,,1,-0.078,mid
2024-06-27,long,1,1,A_1st_single,547,22669.0,22555.0,0.297,91,257.3,153.0,0.595,50.0,0.194,1,1,0,50.0,1,0.286,strong
2024-06-28,short,1,2,B_1st_multi,550,22805.0,22945.0,0.273,114,258.2,12.0,0.046,312.0,1.208,0,0,0,,1,0.325,weak
2024-06-28,short,2,2,C_2nd+,679,22984.0,23117.0,0.296,103,258.2,30.0,0.116,80.0,0.31,0,0,0,,1,0.325,weak
2024-07-01,long,1,1,A_1st_single,585,23096.0,22955.0,0.167,110,264.5,70.0,0.265,158.0,0.597,1,0,0,15.0,1,0.129,mid
2024-07-01,short,1,1,A_1st_single,758,23034.0,23166.0,0.342,104,264.5,96.0,0.363,2.0,0.008,1,0,0,2.0,1,0.097,mid
2024-07-02,short,1,2,B_1st_multi,560,22746.0,22892.0,0.463,120,261.0,29.0,0.111,247.0,0.946,0,0,0,,1,-0.125,mid
2024-07-02,long,1,1,A_1st_single,575,22883.0,22717.0,0.339,135,261.0,110.0,0.421,138.0,0.529,1,1,0,22.0,1,-0.106,weak
2024-07-02,short,2,2,C_2nd+,646,22836.0,22993.0,0.285,124,261.0,91.0,0.349,48.0,0.184,1,0,0,48.0,1,-0.125,mid
2024-07-03,short,1,1,A_1st_single,576,23034.0,23117.0,0.552,67,262.4,46.0,0.175,154.0,0.587,0,0,0,,1,0.106,weak
2024-07-03,long,1,1,A_1st_single,625,23120.0,22981.0,0.222,110,262.4,68.0,0.259,71.0,0.271,1,0,0,71.0,1,0.064,mid
2024-07-04,long,1,2,B_1st_multi,601,23580.0,23461.0,0.172,92,257.2,46.0,0.179,90.0,0.35,0,0,0,,1,0.297,strong
2024-07-04,short,1,1,A_1st_single,714,23518.0,23620.0,0.329,80,257.2,16.0,0.062,108.0,0.42,0,0,0,,1,0.283,weak
2024-07-04,long,2,2,C_2nd+,808,23605.0,23490.0,0.282,90,257.2,21.0,0.082,11.0,0.043,0,0,0,,1,0.297,strong
2024-07-05,short,1,1,A_1st_single,728,23562.0,23677.0,0.194,90,248.4,36.0,0.145,27.0,0.109,0,0,0,,1,0.325,weak
2024-07-09,long,1,2,B_1st_multi,622,23783.0,23624.0,0.506,131,262.2,111.0,0.423,31.0,0.118,1,1,0,6.0,1,-0.123,weak
2024-07-09,short,1,1,A_1st_single,664,23813.0,23894.0,0.645,66,262.2,29.0,0.111,75.0,0.286,0,0,0,,1,-0.194,mid
2024-07-09,long,2,2,C_2nd+,808,23848.0,23752.0,0.384,74,262.2,40.0,0.153,2.0,0.008,0,0,0,,1,-0.123,weak
2024-07-10,short,1,1,A_1st_single,610,23782.0,23855.0,0.664,58,281.8,15.0,0.053,232.0,0.823,0,0,0,,1,0.187,weak
2024-07-11,long,1,1,A_1st_single,595,24337.0,24160.0,0.565,150,284.7,68.0,0.239,53.0,0.186,1,0,0,53.0,1,0.039,mid
2024-07-12,short,1,2,B_1st_multi,545,23951.0,24070.0,0.759,98,280.9,167.0,0.594,67.0,0.238,1,1,0,67.0,1,0.111,weak
2024-07-12,long,1,1,A_1st_single,642,23930.0,23811.0,0.501,94,280.9,30.0,0.107,146.0,0.52,0,0,0,,1,0.148,mid
2024-07-12,short,2,2,C_2nd+,749,23836.0,23979.0,0.15,112,280.9,52.0,0.185,30.0,0.107,0,0,0,,1,0.111,weak
2024-07-15,short,1,1,A_1st_single,541,23948.0,24112.0,0.558,139,281.4,192.0,0.682,48.0,0.171,1,1,1,48.0,1,-0.23,strong
2024-07-15,long,1,2,B_1st_multi,579,23924.0,23756.0,0.343,136,281.4,19.0,0.068,141.0,0.501,0,0,0,,1,-0.247,weak
2024-07-15,long,2,2,C_2nd+,605,23922.0,23783.0,0.35,112,281.4,21.0,0.075,103.0,0.366,0,0,0,,1,-0.247,weak
2024-07-16,short,1,1,A_1st_single,676,24017.0,24182.0,0.209,131,288.5,107.0,0.371,35.0,0.121,1,0,0,35.0,1,-0.088,mid
2024-07-17,short,1,2,B_1st_multi,533,23894.0,24000.0,0.845,89,295.1,247.0,0.837,96.0,0.325,1,1,0,19.0,1,-0.05,mid
2024-07-17,long,1,1,A_1st_single,569,23928.0,23750.0,0.641,150,295.1,62.0,0.21,281.0,0.952,1,0,0,32.0,1,-0.112,weak
2024-07-17,short,2,2,C_2nd+,692,23862.0,23990.0,0.402,101,295.1,215.0,0.728,0.0,0.0,1,1,0,0.0,1,-0.05,mid
2024-07-18,long,1,2,B_1st_multi,553,23262.0,23154.0,0.95,92,300.6,182.0,0.605,75.0,0.249,1,0,0,36.0,1,0.017,mid
2024-07-18,short,1,1,A_1st_single,623,23241.0,23419.0,0.375,145,300.6,54.0,0.18,203.0,0.675,1,0,0,15.0,1,-0.072,mid
2024-07-18,long,2,2,C_2nd+,712,23333.0,23187.0,0.207,114,300.6,111.0,0.369,44.0,0.146,1,0,0,44.0,1,0.017,mid
2024-07-19,short,1,2,B_1st_multi,564,23077.0,23185.0,0.759,93,299.6,224.0,0.748,56.0,0.187,1,1,0,56.0,1,-0.571,strong
2024-07-19,short,2,2,C_2nd+,780,22946.0,23082.0,0.282,106,299.6,60.0,0.2,5.0,0.017,0,0,0,,1,-0.571,strong
2024-07-22,short,1,2,B_1st_multi,546,22751.0,22906.0,0.359,128,302.7,567.0,1.873,21.0,0.069,1,1,1,21.0,1,-0.688,strong
2024-07-22,long,1,1,A_1st_single,613,22352.0,22252.0,0.691,87,302.7,141.0,0.466,168.0,0.555,1,0,0,168.0,0,-0.682,weak
2024-07-22,short,2,2,C_2nd+,699,22328.0,22493.0,0.372,134,302.7,23.0,0.076,120.0,0.396,0,0,0,,1,-0.688,strong
2024-07-23,long,1,1,A_1st_single,560,22754.0,22571.0,0.346,144,342.6,117.0,0.341,49.0,0.143,1,0,0,9.0,1,0.56,strong
2024-07-26,long,1,2,B_1st_multi,550,22080.0,21918.0,0.493,136,338.6,76.0,0.224,118.0,0.349,0,0,0,,1,0.151,mid
2024-07-26,short,1,1,A_1st_single,604,22024.0,22148.0,0.523,100,338.6,9.0,0.027,132.0,0.39,0,0,0,,1,0.024,mid
2024-07-26,long,2,2,C_2nd+,627,22125.0,21962.0,0.559,138,338.6,25.0,0.074,69.0,0.204,0,0,0,,1,0.151,mid
2024-07-29,short,1,1,A_1st_single,561,22353.0,22519.0,0.428,134,329.0,207.0,0.629,105.0,0.319,1,1,0,105.0,1,-0.531,strong
2024-07-29,long,1,1,A_1st_single,723,22287.0,22146.0,0.214,108,329.0,38.0,0.116,92.0,0.28,0,0,0,,1,-0.529,weak
2024-07-30,long,1,2,B_1st_multi,557,22050.0,21894.0,0.326,123,333.2,249.0,0.747,241.0,0.723,1,1,0,241.0,1,0.283,strong
2024-07-30,short,1,1,A_1st_single,581,21927.0,22079.0,0.429,122,333.2,118.0,0.354,372.0,1.116,1,0,0,9.0,1,0.326,weak
2024-07-30,long,2,2,C_2nd+,680,21972.0,21809.0,0.211,128,333.2,327.0,0.981,47.0,0.141,1,1,1,47.0,1,0.283,strong
2024-07-31,long,1,1,A_1st_single,566,22144.0,22025.0,0.503,97,348.1,204.0,0.586,131.0,0.376,1,0,0,131.0,1,0.277,strong
2024-07-31,short,1,1,A_1st_single,589,22083.0,22199.0,0.561,94,348.1,58.0,0.167,265.0,0.761,0,0,0,,1,0.216,weak
2024-08-01,short,1,1,A_1st_single,601,22535.0,22728.0,0.4,151,346.9,75.0,0.216,134.0,0.386,1,0,0,11.0,1,0.194,weak
2024-08-01,long,1,1,A_1st_single,657,22614.0,22460.0,0.284,119,346.9,55.0,0.159,40.0,0.115,0,0,0,,1,0.067,mid
2024-08-02,long,1,1,A_1st_single,592,22056.0,21886.0,0.474,137,339.4,0.0,0.0,548.0,1.615,0,0,0,,1,-0.539,weak
2024-08-02,short,1,1,A_1st_single,607,21911.0,22099.0,0.267,150,339.4,403.0,1.188,45.0,0.133,1,1,1,45.0,1,-0.606,strong
2024-08-05,long,1,2,B_1st_multi,557,20187.0,20052.0,0.858,118,363.3,88.0,0.242,813.0,2.238,0,0,0,,0,-0.902,weak
2024-08-05,short,1,2,B_1st_multi,571,20085.0,20276.0,0.676,168,363.3,711.0,1.957,190.0,0.523,1,1,1,45.0,0,-0.915,strong
2024-08-05,short,2,2,C_2nd+,649,20137.0,20275.0,0.858,123,363.3,763.0,2.1,75.0,0.206,1,1,1,75.0,1,-0.915,strong
2024-08-05,long,2,2,C_2nd+,794,19642.0,19522.0,0.903,104,363.3,31.0,0.085,268.0,0.738,0,0,0,,1,-0.902,weak
2024-08-06,long,1,3,B_1st_multi,535,20604.0,20394.0,0.39,167,459.0,186.0,0.405,1015.0,2.211,1,0,0,1015.0,0,-0.235,weak
2024-08-06,long,2,3,C_2nd+,587,19800.0,19589.0,0.842,181,459.0,990.0,2.157,0.0,0.0,1,1,1,0.0,1,-0.235,weak
2024-08-06,long,3,3,C_2nd+,600,20156.0,19891.0,0.921,251,459.0,634.0,1.381,268.0,0.584,1,1,1,9.0,1,-0.235,weak
2024-08-06,short,1,1,A_1st_single,723,20550.0,20790.0,0.504,202,459.0,296.0,0.645,116.0,0.253,1,1,0,116.0,1,-0.245,strong
2024-08-07,short,1,1,A_1st_single,551,20690.0,20880.0,0.733,163,529.7,11.0,0.021,645.0,1.218,0,0,0,,1,0.899,weak
2024-08-08,long,1,2,B_1st_multi,545,20895.0,20545.0,0.594,304,559.3,187.0,0.334,272.0,0.486,1,0,0,272.0,1,-0.105,weak
2024-08-08,short,1,2,B_1st_multi,590,20675.0,20915.0,0.45,198,559.3,7.0,0.013,407.0,0.728,0,0,0,,1,-0.178,mid
2024-08-08,long,2,2,C_2nd+,606,20906.0,20623.0,0.248,223,559.3,176.0,0.315,215.0,0.384,1,0,0,7.0,1,-0.105,weak
2024-08-08,short,2,2,C_2nd+,763,20808.0,21082.0,0.237,214,559.3,117.0,0.209,67.0,0.12,0,0,0,,1,-0.178,mid
2024-08-09,long,1,2,B_1st_multi,538,21300.0,21032.0,0.556,215,557.2,293.0,0.526,67.0,0.12,1,1,0,64.0,0,0.183,mid
2024-08-09,short,1,1,A_1st_single,781,21275.0,21593.0,0.217,248,557.2,42.0,0.075,260.0,0.467,0,0,0,,1,0.258,weak
2024-08-09,long,2,2,C_2nd+,817,21484.0,21233.0,0.318,198,557.2,16.0,0.029,71.0,0.127,0,0,0,,1,0.183,mid
2024-08-12,long,1,1,A_1st_single,590,21802.0,21600.0,0.494,162,557.6,34.0,0.061,174.0,0.312,0,0,0,,1,0.142,mid
2024-08-15,short,1,1,A_1st_single,820,21875.0,22114.0,0.126,183,480.1,39.0,0.081,5.0,0.01,0,0,0,,1,-0.312,strong
2024-08-22,short,1,1,A_1st_single,627,22064.0,22277.0,0.298,170,370.8,38.0,0.102,73.0,0.197,0,0,0,,1,-0.188,mid
2024-08-26,long,1,1,A_1st_single,556,22411.0,22222.0,0.295,150,354.2,39.0,0.11,280.0,0.791,0,0,0,,1,-0.057,mid
2024-08-26,short,1,1,A_1st_single,664,22295.0,22450.0,0.295,120,354.2,164.0,0.463,28.0,0.079,1,0,0,28.0,1,-0.039,mid
2024-08-27,long,1,1,A_1st_single,804,22173.0,21998.0,0.292,135,350.9,8.0,0.023,34.0,0.097,0,0,0,,1,0.213,strong
2024-08-28,long,1,1,A_1st_single,701,22197.0,22048.0,0.232,116,337.6,217.0,0.643,3.0,0.009,1,1,0,3.0,1,0.027,mid
2024-08-29,long,1,1,A_1st_single,548,22073.0,21900.0,0.195,137,340.3,172.0,0.505,128.0,0.376,1,1,0,128.0,0,0.218,strong
2024-09-02,short,1,1,A_1st_single,597,22285.0,22448.0,0.118,125,322.9,113.0,0.35,30.0,0.093,1,0,0,30.0,1,-0.347,strong
2024-09-03,short,1,1,A_1st_single,645,22162.0,22314.0,0.246,120,318.4,162.0,0.509,7.0,0.022,1,1,0,7.0,1,-0.362,strong
2024-09-04,short,1,2,B_1st_multi,593,21288.0,21347.0,0.911,51,318.0,358.0,1.126,50.0,0.157,1,1,1,50.0,1,-0.328,strong
2024-09-04,long,1,1,A_1st_single,635,21326.0,21172.0,0.215,121,318.0,9.0,0.028,396.0,1.245,0,0,0,,1,-0.181,weak
2024-09-04,short,2,2,C_2nd+,683,21153.0,21338.0,0.304,150,318.0,223.0,0.701,82.0,0.258,1,1,1,82.0,1,-0.328,strong
2024-09-05,long,1,1,A_1st_single,587,21438.0,21244.0,0.215,150,337.1,8.0,0.024,382.0,1.133,0,0,0,,1,-0.251,weak
2024-09-05,short,1,1,A_1st_single,619,21287.0,21454.0,0.137,128,337.1,231.0,0.685,100.0,0.297,1,1,0,100.0,1,-0.211,strong
2024-09-09,short,1,1,A_1st_single,530,20700.0,20800.0,0.792,88,350.5,20.0,0.057,425.0,1.213,0,0,0,,1,0.27,weak
2024-09-09,long,1,1,A_1st_single,539,20790.0,20616.0,0.362,144,350.5,335.0,0.956,6.0,0.017,1,1,1,6.0,1,0.398,strong
2024-09-10,short,1,1,A_1st_single,598,21129.0,21281.0,0.523,121,365.6,224.0,0.613,65.0,0.178,1,1,0,65.0,1,-0.358,strong
2024-09-10,long,1,1,A_1st_single,820,20997.0,20905.0,0.776,75,365.6,26.0,0.071,3.0,0.008,0,0,0,,1,-0.303,weak
2024-09-12,short,1,1,A_1st_single,558,21480.0,21650.0,0.271,134,348.8,12.0,0.034,300.0,0.86,0,0,0,,1,0.464,weak
2024-09-12,long,1,1,A_1st_single,589,21663.0,21461.0,0.335,160,348.8,117.0,0.335,48.0,0.138,1,0,0,48.0,1,0.422,strong
2024-09-13,long,1,1,A_1st_single,824,21820.0,21657.0,0.18,127,346.0,0.0,0.0,0.0,0.0,0,0,0,,1,0.169,mid
2024-09-18,short,1,1,A_1st_single,704,21743.0,21872.0,0.343,102,311.3,183.0,0.588,5.0,0.016,1,1,0,5.0,1,-0.257,strong
2024-09-20,short,1,1,A_1st_single,633,22266.0,22425.0,0.181,125,321.8,80.0,0.249,54.0,0.168,1,0,0,54.0,1,-0.095,mid
2024-09-24,short,1,1,A_1st_single,595,22236.0,22365.0,0.258,100,296.8,84.0,0.283,272.0,0.916,1,0,0,8.0,1,0.141,weak
2024-09-24,long,1,1,A_1st_single,685,22303.0,22152.0,0.129,116,296.8,205.0,0.691,14.0,0.047,1,1,0,14.0,1,0.236,strong
2024-09-26,short,1,1,A_1st_single,658,22948.0,23078.0,0.261,102,285.2,56.0,0.196,46.0,0.161,0,0,0,,1,-0.17,mid
2024-09-27,short,1,1,A_1st_single,644,23072.0,23195.0,0.445,96,275.7,194.0,0.704,16.0,0.058,1,1,0,16.0,1,-0.19,mid
2024-09-27,long,1,1,A_1st_single,774,23017.0,22910.0,0.365,84,275.7,1.0,0.004,139.0,0.504,0,0,0,,1,-0.319,weak
2024-09-30,short,1,2,B_1st_multi,595,22611.0,22755.0,0.245,114,279.6,295.0,1.055,36.0,0.129,1,1,1,36.0,1,-0.617,strong
2024-09-30,long,1,1,A_1st_single,739,22521.0,22447.0,0.583,58,279.6,15.0,0.054,205.0,0.733,0,0,0,,1,-0.696,weak
2024-09-30,short,2,2,C_2nd+,776,22436.0,22593.0,0.187,124,279.6,120.0,0.429,9.0,0.032,1,1,0,9.0,1,-0.617,strong
2024-10-04,long,1,2,B_1st_multi,542,22390.0,22272.0,0.48,96,289.1,117.0,0.405,140.0,0.484,1,0,0,23.0,1,-0.048,mid
2024-10-04,short,1,2,B_1st_multi,608,22312.0,22507.0,0.404,158,289.1,62.0,0.214,135.0,0.467,1,0,0,14.0,1,-0.132,mid
2024-10-04,long,2,2,C_2nd+,643,22439.0,22290.0,0.209,117,289.1,3.0,0.01,189.0,0.654,0,0,0,,1,-0.048,mid
2024-10-04,short,2,2,C_2nd+,713,22326.0,22447.0,0.244,94,289.1,76.0,0.263,73.0,0.252,0,0,0,,1,-0.132,mid
2024-10-07,long,1,1,A_1st_single,747,22729.0,22586.0,0.141,110,286.1,60.0,0.21,6.0,0.021,0,0,0,,1,0.284,strong
2024-10-08,short,1,1,A_1st_single,607,22488.0,22618.0,0.255,102,284.4,96.0,0.338,146.0,0.513,1,0,0,0.0,1,-0.089,mid
2024-10-08,long,1,1,A_1st_single,675,22556.0,22392.0,0.29,126,284.4,78.0,0.274,42.0,0.148,1,0,0,42.0,1,0.013,mid
2024-10-09,short,1,1,A_1st_single,611,22728.0,22888.0,0.294,124,280.4,62.0,0.221,78.0,0.278,1,0,0,46.0,1,-0.356,strong
2024-10-11,long,1,1,A_1st_single,563,22946.0,22794.0,0.271,121,274.8,101.0,0.367,90.0,0.327,1,0,0,0.0,1,-0.036,mid
2024-10-11,short,1,1,A_1st_single,777,22881.0,23047.0,0.271,129,274.8,25.0,0.091,55.0,0.2,0,0,0,,1,-0.07,mid
2024-10-14,long,1,1,A_1st_single,619,23001.0,22818.0,0.509,153,272.8,48.0,0.176,95.0,0.348,1,0,0,95.0,1,0.197,mid
2024-10-15,long,1,1,A_1st_single,584,23247.0,23101.0,0.329,118,268.8,139.0,0.517,24.0,0.089,1,1,0,2.0,1,0.29,strong
2024-10-15,short,1,1,A_1st_single,814,23249.0,23386.0,0.277,107,268.8,26.0,0.097,5.0,0.019,0,0,0,,1,0.204,weak
2024-10-16,long,1,1,A_1st_single,590,23067.0,22921.0,0.164,111,270.3,193.0,0.714,34.0,0.126,1,1,1,34.0,1,0.297,strong
2024-10-16,short,1,1,A_1st_single,774,23114.0,23260.0,0.268,112,270.3,79.0,0.292,24.0,0.089,1,0,0,24.0,1,0.25,weak
2024-10-17,short,1,1,A_1st_single,582,23102.0,23174.0,0.69,58,276.9,97.0,0.35,175.0,0.632,0,0,0,,1,0.265,weak
2024-10-17,long,1,1,A_1st_single,675,23125.0,23005.0,0.218,93,276.9,152.0,0.549,6.0,0.022,1,1,0,6.0,1,0.263,strong
2024-10-18,short,1,2,B_1st_multi,547,23711.0,23840.0,0.262,101,276.4,184.0,0.666,105.0,0.38,1,1,0,105.0,1,-0.291,strong
2024-10-18,long,1,1,A_1st_single,594,23783.0,23644.0,0.531,114,276.4,33.0,0.119,256.0,0.926,0,0,0,,1,-0.245,weak
2024-10-18,short,2,2,C_2nd+,641,23751.0,23816.0,0.699,52,276.4,224.0,0.81,17.0,0.062,1,1,0,17.0,1,-0.291,strong
2024-10-21,short,1,1,A_1st_single,593,23732.0,23836.0,0.467,82,279.9,166.0,0.593,1.0,0.004,1,0,0,1.0,1,0.03,mid
2024-10-22,short,1,1,A_1st_single,549,23437.0,23563.0,0.44,102,278.9,105.0,0.376,200.0,0.717,1,0,0,0.0,1,0.335,weak
2024-10-22,long,1,1,A_1st_single,570,23509.0,23332.0,0.563,150,278.9,128.0,0.459,64.0,0.229,1,1,0,57.0,1,0.441,strong
2024-10-23,short,1,1,A_1st_single,699,23356.0,23511.0,0.214,119,281.4,11.0,0.039,81.0,0.288,0,0,0,,1,-0.077,mid
2024-10-24,long,1,2,B_1st_multi,590,23366.0,23301.0,0.749,53,271.3,40.0,0.147,163.0,0.601,0,0,0,,1,-0.589,weak
2024-10-24,short,1,2,B_1st_multi,606,23276.0,23449.0,0.274,138,271.3,73.0,0.269,125.0,0.461,1,0,0,125.0,1,-0.575,strong
2024-10-24,long,2,2,C_2nd+,645,23340.0,23266.0,0.556,59,271.3,60.0,0.221,137.0,0.505,0,0,0,,1,-0.589,weak
2024-10-24,short,2,2,C_2nd+,718,23269.0,23401.0,0.297,106,271.3,66.0,0.243,36.0,0.133,1,0,0,16.0,1,-0.575,strong
2024-10-25,long,1,1,A_1st_single,551,23361.0,23252.0,0.337,86,268.9,126.0,0.469,74.0,0.275,1,0,0,74.0,1,0.195,mid
2024-10-28,short,1,2,B_1st_multi,565,23516.0,23657.0,0.159,110,265.7,300.0,1.129,25.0,0.094,1,1,1,25.0,0,-0.359,strong
2024-10-28,long,1,1,A_1st_single,649,23370.0,23260.0,0.477,90,265.7,52.0,0.196,154.0,0.58,0,0,0,,0,-0.344,weak
2024-10-28,short,2,2,C_2nd+,709,23296.0,23422.0,0.318,99,265.7,80.0,0.301,112.0,0.422,1,0,0,17.0,0,-0.359,strong
2024-10-29,short,1,1,A_1st_single,722,22764.0,22896.0,0.185,102,282.4,3.0,0.011,251.0,0.889,0,0,0,,1,-0.476,strong
2024-10-29,long,1,1,A_1st_single,790,22870.0,22748.0,0.378,100,282.4,145.0,0.514,25.0,0.089,1,0,0,25.0,1,-0.462,weak
2024-10-30,long,1,1,A_1st_single,593,23105.0,22982.0,0.444,99,298.8,29.0,0.097,260.0,0.87,0,0,0,,1,-0.342,weak
2024-10-30,short,1,1,A_1st_single,683,22998.0,23145.0,0.108,113,298.8,153.0,0.512,14.0,0.047,1,1,0,14.0,1,-0.308,strong
2024-11-01,short,1,1,A_1st_single,638,22548.0,22687.0,0.316,111,298.9,8.0,0.027,274.0,0.917,0,0,0,,0,0.612,weak
2024-11-01,long,1,1,A_1st_single,710,22689.0,22529.0,0.155,124,298.9,133.0,0.445,29.0,0.097,1,1,0,29.0,1,0.67,strong
2024-11-04,long,1,2,B_1st_multi,546,22850.0,22700.0,0.45,126,326.6,196.0,0.6,66.0,0.202,1,1,0,27.0,1,0.37,strong
2024-11-04,short,1,1,A_1st_single,622,22833.0,22955.0,0.407,96,326.6,0.0,0.0,213.0,0.652,0,0,0,,1,0.213,weak
2024-11-04,long,2,2,C_2nd+,679,22933.0,22784.0,0.209,116,326.6,113.0,0.346,46.0,0.141,1,0,0,46.0,1,0.37,strong
2024-11-05,long,1,2,B_1st_multi,575,22980.0,22782.0,0.404,161,328.5,259.0,0.788,20.0,0.061,1,1,1,15.0,1,0.536,strong
2024-11-05,long,2,2,C_2nd+,755,23041.0,22960.0,0.655,66,328.5,108.0,0.329,4.0,0.012,0,0,0,,1,0.536,strong
2024-11-06,short,1,2,B_1st_multi,541,23110.0,23259.0,0.62,126,340.7,59.0,0.173,338.0,0.992,0,0,0,,1,0.17,weak
2024-11-06,long,1,1,A_1st_single,572,23205.0,23062.0,0.425,118,340.7,243.0,0.713,154.0,0.452,1,1,0,154.0,1,0.195,mid
2024-11-06,short,2,2,C_2nd+,597,23122.0,23233.0,0.561,89,340.7,27.0,0.079,326.0,0.957,0,0,0,,1,0.17,weak
2024-11-08,short,1,1,A_1st_single,710,23597.0,23794.0,0.274,154,359.9,69.0,0.192,190.0,0.528,1,0,0,2.0,1,-0.249,strong
2024-11-08,long,1,1,A_1st_single,817,23756.0,23528.0,0.375,185,359.9,31.0,0.086,6.0,0.017,1,0,0,6.0,1,-0.219,weak
2024-11-11,short,1,1,A_1st_single,556,23448.0,23618.0,0.287,134,350.9,139.0,0.396,184.0,0.524,1,0,0,1.0,1,-0.079,mid
2024-11-11,long,1,1,A_1st_single,733,23483.0,23309.0,0.292,134,350.9,149.0,0.425,32.0,0.091,1,0,0,32.0,1,-0.072,mid
2024-11-12,long,1,1,A_1st_single,543,23184.0,22983.0,0.376,161,348.3,58.0,0.167,321.0,0.922,1,0,0,103.0,0,-0.432,weak
