date,side,reentry_idx,is_reset,group,entry_min,entry,ema,mfe_L,mae_L,reach_L3,reach_L4,reach_L5
2022-12-20,short,1,0,A_first_single,575,14371.0,161.2,1.551,0.316,1,1,1
2022-12-22,long,1,0,A_first_single,598,14359.0,169.4,0.218,0.094,0,0,0
2022-12-23,long,1,0,A_first_single,597,14204.0,163.8,0.201,0.311,0,0,0
2022-12-27,long,1,0,A_first_single,567,14375.0,149.7,0.114,0.648,0,0,0
2022-12-28,long,1,0,A_first_single,577,14176.0,146.3,0.0,0.725,0,0,0
2022-12-28,short,1,0,A_first_single,594,14130.0,146.3,0.41,0.26,1,0,0
2022-12-29,short,1,0,A_first_single,582,13942.0,144.3,0.014,0.901,0,0,0
2022-12-29,long,1,0,A_first_single,639,13986.0,144.3,0.596,0.083,1,0,0
2022-12-30,short,1,0,A_first_single,635,14170.0,143.3,0.3,0.181,0,0,0
2023-01-03,short,1,0,A_first_single,576,13965.0,137.8,0.094,2.046,1,0,0
2023-01-03,long,1,0,A_first_single,603,14021.0,137.8,1.64,0.015,1,1,1
2023-01-04,long,1,0,A_first_single,587,14248.0,152.8,0.105,0.399,0,0,0
2023-01-05,long,1,0,A_first_single,580,14327.0,146.8,0.054,0.599,0,0,0
2023-01-05,short,1,0,A_first_single,621,14283.0,146.8,0.3,0.116,1,0,0
2023-01-06,long,1,0,A_first_single,667,14359.0,145.8,0.302,0.034,1,0,0
2023-01-09,long,1,0,A_first_single,606,14661.0,144.1,0.756,0.174,1,1,1
2023-01-10,long,1,0,A_first_single,604,14812.0,148.3,0.081,0.519,0,0,0
2023-01-10,short,1,0,A_first_single,640,14743.0,148.3,0.054,0.546,0,0,0
2023-01-11,short,1,0,A_first_single,556,14814.0,143.1,0.475,0.056,1,0,0
2023-01-12,short,1,0,A_first_single,625,14762.0,142.6,0.372,0.168,1,0,0
2023-01-13,short,1,0,A_first_single,560,14931.0,141.5,0.77,0.064,1,1,1
2023-01-16,long,1,0,A_first_single,606,14993.0,146.5,0.02,0.526,0,0,0
2023-01-16,short,1,0,A_first_single,686,14949.0,146.5,0.225,0.157,0,0,0
2023-01-30,long,1,0,A_first_single,530,15482.0,133.5,0.374,0.996,0,0,0
2023-01-30,short,1,0,A_first_single,555,15426.0,133.5,0.577,0.255,1,1,1
2023-01-31,short,1,0,A_first_single,614,15392.0,138.2,0.919,0.109,1,1,1
2023-02-01,short,1,0,A_first_single,675,15353.0,143.3,0.119,0.342,0,0,0
2023-02-02,short,1,0,B_first_multi,599,15498.0,139.6,0.043,0.731,0,0,0
2023-02-02,short,2,1,C_reset,621,15496.0,139.6,0.029,0.745,0,0,0
2023-02-02,long,1,0,A_first_single,637,15539.0,139.6,0.437,0.029,1,0,0
2023-02-03,short,1,0,A_first_single,567,15534.0,138.9,0.151,0.684,0,0,0
2023-02-03,long,1,0,A_first_single,576,15554.0,138.9,0.54,0.295,1,1,0
2023-02-06,short,1,0,A_first_single,563,15437.0,139.1,0.331,0.266,1,0,0
2023-02-07,long,1,0,A_first_single,568,15430.0,136.7,0.051,0.468,0,0,0
2023-02-07,short,1,0,A_first_single,650,15375.0,136.7,0.066,0.366,0,0,0
2023-02-08,long,1,0,A_first_single,565,15521.0,131.4,0.784,0.099,1,1,0
2023-02-09,long,1,0,A_first_single,645,15603.0,133.2,0.038,0.293,0,0,0
2023-02-10,short,1,0,A_first_single,558,15536.0,127.9,0.102,0.399,0,0,0
2023-02-10,long,1,0,A_first_single,569,15578.0,127.9,0.07,0.43,0,0,0
2023-02-13,short,1,0,A_first_single,565,15446.0,123.2,0.081,0.739,1,0,0
2023-02-13,long,1,0,A_first_single,584,15490.0,123.2,0.382,0.382,1,0,0
2023-02-14,long,1,0,B_first_multi,624,15670.0,122.5,0.098,0.335,1,0,0
2023-02-14,long,2,1,C_reset,685,15649.0,122.5,0.212,0.049,0,0,0
2023-02-15,long,1,0,A_first_single,531,15499.0,119.8,0.284,1.161,0,0,0
2023-02-15,short,1,0,A_first_single,608,15459.0,119.8,0.827,0.008,1,1,1
2023-02-16,long,1,0,A_first_single,569,15498.0,124.8,0.809,0.192,1,1,0
2023-02-17,short,1,0,B_first_multi,591,15399.0,127.0,0.118,0.52,1,0,0
2023-02-17,short,2,1,C_reset,644,15402.0,127.0,0.071,0.496,0,0,0
2023-02-20,long,1,0,A_first_single,554,15446.0,123.6,0.882,0.024,1,1,1
2023-02-21,long,1,0,A_first_single,644,15534.0,129.7,0.1,0.293,0,0,0
2023-02-22,short,1,0,A_first_single,559,15347.0,124.6,0.329,0.546,0,0,0
2023-02-22,long,1,0,A_first_single,576,15360.0,124.6,0.441,0.433,1,0,0
2023-02-22,short,1,0,A_first_single,601,15349.0,124.6,0.201,0.53,0,0,0
2023-02-22,long,1,0,A_first_single,649,15361.0,124.6,0.433,0.032,1,0,0
2023-02-23,long,1,0,A_first_single,554,15495.0,123.1,1.308,0.041,1,1,1
2023-02-24,short,1,0,A_first_single,566,15623.0,132.6,0.731,0.045,1,1,0
2023-03-01,long,1,0,A_first_single,571,15427.0,135.1,0.948,0.133,1,1,1
2023-03-02,short,1,0,A_first_single,545,15524.0,143.3,0.621,0.391,1,1,1
2023-03-02,long,1,0,A_first_single,610,15509.0,143.3,0.495,0.007,1,1,0
2023-03-03,short,1,0,A_first_single,582,15590.0,147.1,0.15,0.544,0,0,0
2023-03-06,short,1,0,A_first_single,555,15705.0,142.8,0.091,0.903,0,0,0
2023-03-06,long,1,0,A_first_single,627,15783.0,142.8,0.357,0.189,1,1,0
2023-03-07,long,1,0,A_first_single,615,15840.0,142.7,0.378,0.133,1,1,0
2023-03-08,long,1,0,A_first_single,556,15799.0,142.9,0.07,0.546,0,0,0
2023-03-08,short,1,0,A_first_single,658,15729.0,142.9,0.028,0.56,0,0,0
2023-03-09,short,1,0,A_first_single,601,15817.0,137.6,0.48,0.058,1,0,0
2023-03-10,short,1,0,A_first_single,564,15558.0,135.1,0.785,0.333,1,1,1
2023-03-13,long,1,0,A_first_single,535,15491.0,138.6,0.353,1.053,0,0,0
2023-03-13,short,1,0,A_first_single,558,15417.0,138.6,0.519,0.887,1,1,1
2023-03-13,long,1,0,A_first_single,595,15393.0,138.6,1.06,0.202,1,1,1
2023-03-14,long,1,0,B_first_multi,572,15379.0,144.0,0.34,0.479,1,0,0
2023-03-14,long,1,0,B_first_multi,623,15395.0,144.0,0.229,0.313,1,0,0
2023-03-14,long,2,1,C_reset,682,15399.0,144.0,0.201,0.333,1,0,0
2023-03-15,long,1,0,A_first_single,575,15449.0,141.5,0.184,0.94,0,0,0
2023-03-16,short,1,0,A_first_single,559,15208.0,143.2,0.405,0.677,1,0,0
2023-03-16,long,1,0,A_first_single,575,15292.0,143.2,0.091,0.992,1,0,0
2023-03-16,short,1,0,A_first_single,611,15235.0,143.2,0.594,0.391,1,1,0
2023-03-16,long,1,0,A_first_single,649,15259.0,143.2,0.07,0.761,0,0,0
2023-03-17,long,1,0,A_first_single,562,15365.0,144.3,0.367,0.263,1,0,0
2023-03-20,short,1,0,A_first_single,554,15419.0,142.0,0.472,0.183,1,0,0
2023-03-21,short,1,0,A_first_single,568,15445.0,140.4,0.107,0.513,0,0,0
2023-03-21,long,1,0,A_first_single,607,15504.0,140.4,0.093,0.456,0,0,0
2023-03-22,long,1,0,A_first_single,553,15644.0,135.8,0.597,0.118,1,1,0
2023-03-23,long,1,0,A_first_single,634,15792.0,137.8,0.537,0.044,1,1,1
2023-03-24,short,1,0,A_first_single,559,15831.0,142.1,0.12,0.647,0,0,0
2023-03-24,long,1,0,A_first_single,616,15864.0,142.1,0.415,0.296,1,0,0
2023-03-27,short,1,0,A_first_single,570,15815.0,139.7,0.157,0.558,0,0,0
2023-03-28,short,1,0,A_first_single,572,15741.0,135.9,0.633,0.088,1,1,1
2023-03-29,long,1,0,A_first_single,586,15748.0,139.5,0.036,0.681,0,0,0
2023-03-29,short,1,0,A_first_single,638,15712.0,139.5,0.423,0.222,1,0,0
2023-03-30,short,1,0,A_first_single,661,15767.0,139.0,0.014,0.518,0,0,0
2023-03-31,long,1,0,A_first_single,572,15940.0,135.4,0.185,0.591,0,0,0
2023-03-31,short,1,0,A_first_single,622,15906.0,135.4,0.34,0.089,1,0,0
2023-04-06,short,1,0,A_first_single,554,15719.0,132.5,0.136,0.558,0,0,0
2023-04-06,long,1,0,A_first_single,597,15779.0,132.5,0.106,0.181,0,0,0
2023-04-07,short,1,0,A_first_single,658,15804.0,128.6,0.047,0.241,0,0,0
2023-04-10,short,1,0,A_first_single,571,15855.0,123.4,0.219,0.235,1,0,0
2023-04-11,long,1,0,A_first_single,567,15889.0,121.1,0.611,0.124,1,1,0
2023-04-12,short,1,0,A_first_single,571,15896.0,122.7,0.244,0.35,1,0,0
2023-04-12,long,1,0,A_first_single,687,15922.0,122.7,0.139,0.033,0,0,0
2023-04-13,short,1,0,A_first_single,569,15853.0,120.0,0.375,0.417,0,0,0
2023-04-13,long,1,0,A_first_single,596,15883.0,120.0,0.167,0.625,0,0,0
2023-04-14,long,1,0,A_first_single,587,15862.0,117.6,1.131,0.051,1,1,0
2023-04-14,short,1,0,A_first_single,593,15863.0,117.6,0.034,1.122,0,0,0
2023-04-14,long,1,0,A_first_single,651,15907.0,117.6,0.748,0.026,1,1,0
2023-04-17,long,1,0,A_first_single,643,15954.0,119.7,0.167,0.409,1,0,0
2023-04-18,short,1,0,A_first_single,554,15894.0,117.6,0.272,0.587,1,0,0
2023-04-18,long,1,0,A_first_single,598,15935.0,117.6,0.238,0.621,0,0,0
2023-04-19,short,1,0,A_first_single,612,15848.0,116.0,0.69,0.164,1,1,0
2023-04-20,long,1,0,A_first_single,586,15748.0,118.2,0.423,0.542,1,1,0
2023-04-20,short,1,0,A_first_single,641,15730.0,118.2,0.389,0.245,1,0,0
2023-04-21,short,1,0,A_first_single,593,15719.0,118.0,0.992,0.144,1,1,1
2023-04-21,long,1,0,A_first_single,676,15692.0,118.0,0.034,0.763,0,0,0
2023-04-24,long,1,0,A_first_single,559,15608.0,123.5,0.381,0.113,1,0,0
2023-04-25,short,1,0,A_first_single,568,15623.0,122.5,2.073,0.041,1,1,1
2023-04-26,short,1,0,A_first_single,562,15357.0,138.7,0.324,0.303,0,0,0
2023-04-26,long,1,0,A_first_single,644,15388.0,138.7,0.079,0.44,0,0,0
2023-04-27,long,1,0,A_first_single,581,15374.0,134.8,0.646,0.037,1,1,0
2023-04-28,long,1,0,A_first_single,583,15578.0,136.8,0.102,0.585,0,0,0
2023-04-28,short,1,0,A_first_single,675,15519.0,136.8,0.11,0.409,0,0,0
2023-05-02,short,1,0,A_first_single,554,15574.0,133.1,0.008,0.736,0,0,0
2023-05-02,long,1,0,A_first_single,573,15635.0,133.1,0.278,0.293,1,0,0
2023-05-02,short,1,0,A_first_single,597,15618.0,133.1,0.165,0.353,0,0,0
2023-05-02,long,1,0,A_first_single,685,15646.0,133.1,0.023,0.195,0,0,0
2023-05-04,long,1,0,A_first_single,596,15554.0,126.2,0.515,0.071,1,1,0
2023-05-05,long,1,0,A_first_single,546,15658.0,126.5,0.3,0.648,1,0,0
2023-05-05,short,1,0,A_first_single,592,15623.0,126.5,0.372,0.221,1,0,0
2023-05-08,short,1,0,A_first_single,637,15739.0,125.9,0.278,0.071,0,0,0
2023-05-09,short,1,0,B_first_multi,600,15684.0,120.7,0.099,0.455,0,0,0
2023-05-09,short,2,1,C_reset,613,15684.0,120.7,0.099,0.455,0,0,0
2023-05-09,long,1,0,A_first_single,656,15717.0,120.7,0.182,0.199,1,0,0
2023-05-10,short,1,0,A_first_single,594,15618.0,118.0,0.314,0.161,1,1,0
2023-05-11,short,1,0,A_first_single,577,15623.0,118.3,0.896,0.11,1,1,1
2023-05-11,long,1,0,A_first_single,678,15590.0,118.3,0.017,0.617,0,0,0
2023-05-12,long,1,0,A_first_single,617,15459.0,122.8,0.814,0.138,1,1,0
2023-05-15,long,1,0,A_first_single,559,15483.0,124.4,0.314,0.426,1,0,0
2023-05-15,short,1,0,A_first_single,640,15452.0,124.4,0.177,0.563,0,0,0
2023-05-16,long,1,0,A_first_single,596,15663.0,121.8,0.493,0.123,1,1,0
2023-05-17,long,1,0,A_first_single,562,15711.0,122.6,1.493,0.155,1,1,1
2023-05-18,short,1,0,A_first_single,583,15967.0,134.1,0.015,0.88,0,0,0
2023-05-18,long,1,0,A_first_single,628,16033.0,134.1,0.388,0.157,1,0,0
2023-05-19,short,1,0,A_first_single,584,16120.0,133.3,0.39,0.225,0,0,0
2023-05-19,long,1,0,A_first_single,683,16135.0,133.3,0.113,0.24,0,0,0
2023-05-22,short,1,0,A_first_single,622,16114.0,129.4,0.1,0.27,0,0,0
2023-05-23,short,1,0,A_first_single,552,16083.0,123.5,0.081,0.907,1,0,0
2023-05-23,long,1,0,A_first_single,600,16125.0,123.5,0.567,0.227,1,1,0
2023-05-24,long,1,0,A_first_single,590,16063.0,123.4,0.227,0.47,0,0,0
2023-05-24,short,1,0,A_first_single,647,16015.0,123.4,0.081,0.616,0,0,0
2023-05-25,long,1,0,B_first_multi,540,16210.0,119.9,0.184,0.709,1,0,0
2023-05-25,short,1,0,A_first_single,552,16190.0,119.9,0.542,0.292,1,0,0
2023-05-25,long,1,0,B_first_multi,602,16179.0,119.9,0.384,0.117,1,0,0
2023-05-25,long,2,1,C_reset,654,16177.0,119.9,0.4,0.1,1,0,0
2023-05-25,long,3,1,C_reset,680,16203.0,119.9,0.184,0.117,1,0,0
2023-05-26,long,1,0,A_first_single,546,16397.0,118.6,0.497,0.396,1,0,0
2023-05-26,short,1,0,A_first_single,577,16383.0,118.6,0.042,0.615,0,0,0
2023-05-26,long,1,0,A_first_single,587,16406.0,118.6,0.421,0.135,1,0,0
2023-05-29,short,1,0,A_first_single,578,16581.0,117.8,0.323,0.263,1,0,0
2023-05-30,short,1,0,A_first_single,683,16538.0,115.2,0.2,0.46,1,0,0
2023-05-31,short,1,0,A_first_single,580,16546.0,113.0,0.806,0.089,1,1,1
2023-05-31,long,1,0,A_first_single,649,16508.0,113.0,0.425,0.23,1,0,0
2023-06-01,long,1,0,A_first_single,567,16513.0,115.8,0.043,0.786,1,0,0
2023-06-01,short,1,0,B_first_multi,589,16454.0,115.8,0.276,0.294,1,0,0
2023-06-01,short,2,1,C_reset,650,16450.0,115.8,0.147,0.328,1,0,0
2023-06-01,short,3,1,C_reset,684,16469.0,115.8,0.19,0.164,0,0,0
2023-06-02,long,1,0,A_first_single,573,16604.0,113.9,1.176,0.009,1,1,1
2023-06-05,short,1,0,A_first_single,546,16686.0,119.5,0.243,0.653,1,0,0
2023-06-05,long,1,0,A_first_single,587,16720.0,119.5,0.368,0.527,1,0,0
2023-06-06,long,1,0,A_first_single,562,16723.0,118.3,0.516,0.364,1,0,0
2023-06-06,long,1,0,A_first_single,617,16762.0,118.3,0.186,0.583,1,0,0
2023-06-07,long,1,0,A_first_single,571,16823.0,116.9,0.71,0.137,1,1,0
2023-06-08,short,1,0,A_first_single,599,16798.0,119.1,1.1,0.16,1,1,1
2023-06-09,long,1,0,A_first_single,578,16853.0,126.8,0.276,0.166,1,0,0
2023-06-12,long,1,0,A_first_single,611,16967.0,124.6,0.136,0.409,0,0,0
2023-06-13,long,1,0,A_first_single,571,17151.0,120.0,1.025,0.067,1,1,1
2023-06-14,short,1,0,A_first_single,547,17160.0,127.0,0.016,0.551,0,0,0
2023-06-14,long,1,0,B_first_multi,564,17200.0,127.0,0.236,0.268,1,0,0
2023-06-14,long,2,1,C_reset,628,17194.0,127.0,0.284,0.221,1,0,0
2023-06-14,long,3,1,C_reset,665,17193.0,127.0,0.291,0.118,1,0,0
2023-06-14,long,4,1,C_reset,681,17200.0,127.0,0.236,0.095,1,0,0
2023-06-15,long,1,0,A_first_single,582,17301.0,124.1,0.379,0.483,1,0,0
2023-06-15,short,1,0,A_first_single,616,17252.0,124.1,0.04,0.773,0,0,0
2023-06-16,short,1,0,A_first_single,580,17251.0,123.5,0.016,0.575,0,0,0
2023-06-16,long,1,0,A_first_single,590,17277.0,123.5,0.364,0.227,1,0,0
2023-06-19,long,1,0,A_first_single,569,17234.0,122.0,0.426,0.189,1,1,0
2023-06-20,short,1,0,A_first_single,591,17146.0,122.3,0.327,0.588,1,1,0
2023-06-20,long,1,0,A_first_single,641,17163.0,122.3,0.45,0.082,1,0,0
2023-06-26,long,1,0,B_first_multi,530,16892.0,120.6,0.191,0.581,0,0,0
2023-06-26,short,1,0,A_first_single,551,16838.0,120.6,0.066,0.639,0,0,0
2023-06-26,long,1,0,B_first_multi,570,16900.0,120.6,0.124,0.382,1,0,0
2023-06-26,long,2,1,C_reset,642,16898.0,120.6,0.1,0.365,1,0,0
2023-06-27,short,1,0,A_first_single,560,16760.0,117.9,0.466,0.805,1,0,0
2023-06-27,long,1,0,A_first_single,586,16817.0,117.9,0.322,0.95,1,0,0
2023-06-27,short,1,0,A_first_single,653,16792.0,117.9,0.738,0.042,1,1,1
2023-06-28,short,1,0,A_first_single,571,16783.0,121.0,0.587,0.099,1,0,0
2023-06-28,long,1,0,A_first_single,658,16765.0,121.0,0.107,0.298,0,0,0
2023-06-29,long,1,0,A_first_single,538,16909.0,118.8,0.471,1.481,1,1,0
2023-06-29,short,1,0,A_first_single,545,16870.0,118.8,1.153,0.8,1,1,1
2023-06-29,long,1,0,A_first_single,573,16947.0,118.8,0.152,1.801,1,0,0
2023-06-30,long,1,0,B_first_multi,567,16727.0,129.6,0.764,0.131,1,1,0
2023-06-30,long,2,1,C_reset,636,16745.0,129.6,0.625,0.255,1,1,0
2023-07-03,long,1,0,A_first_single,562,16977.0,132.0,0.462,0.008,1,1,0
2023-07-04,short,1,0,A_first_single,591,17028.0,132.9,0.038,0.662,0,0,0
2023-07-04,long,1,0,A_first_single,633,17055.0,132.9,0.459,0.135,1,1,0
2023-07-05,short,1,0,A_first_single,626,17041.0,132.9,0.497,0.181,1,0,0
2023-07-06,long,1,0,A_first_single,557,16862.0,131.9,0.273,1.432,0,0,0
2023-07-06,short,1,0,A_first_single,650,16794.0,131.9,0.917,0.091,1,1,1
2023-07-07,long,1,0,A_first_single,562,16605.0,140.8,0.732,0.49,1,1,0
2023-07-07,short,1,0,A_first_single,590,16558.0,140.8,0.156,1.065,0,0,0
2023-07-07,long,1,0,A_first_single,630,16597.0,140.8,0.788,0.014,1,1,0
2023-07-10,short,1,0,A_first_single,587,16667.0,143.8,0.849,0.403,1,1,1
2023-07-10,long,1,0,A_first_single,630,16704.0,143.8,0.014,1.106,0,0,0
2023-07-11,long,1,0,A_first_single,573,16823.0,148.4,0.364,0.303,1,0,0
2023-07-12,long,1,0,A_first_single,593,16876.0,147.6,0.359,0.21,1,0,0
2023-07-13,long,1,0,A_first_single,569,17210.0,143.5,0.314,1.073,1,1,0
2023-07-14,short,1,0,A_first_single,571,17179.0,148.8,0.175,0.847,0,0,0
2023-07-14,long,1,0,A_first_single,630,17227.0,148.8,0.524,0.034,1,1,0
2023-07-17,long,1,0,A_first_single,581,17298.0,150.1,0.313,0.28,1,0,0
2023-07-18,long,1,0,A_first_single,563,17370.0,146.8,0.109,1.485,0,0,0
2023-07-18,long,1,0,A_first_single,597,17229.0,146.8,0.375,0.32,1,0,0
2023-07-19,short,1,0,A_first_single,630,17143.0,155.1,0.619,0.193,1,1,1
2023-07-20,long,1,0,B_first_multi,555,17109.0,161.5,0.254,0.322,1,0,0
2023-07-20,long,2,1,C_reset,662,17112.0,161.5,0.149,0.341,1,0,0
2023-07-21,long,1,0,A_first_single,581,16897.0,158.7,0.548,0.208,1,1,0
2023-07-24,short,1,0,A_first_single,572,16896.0,159.6,0.05,0.802,0,0,0
2023-07-24,long,1,0,A_first_single,596,16944.0,159.6,0.501,0.232,1,1,0
2023-07-25,long,1,0,B_first_multi,578,17161.0,159.4,0.401,0.32,1,1,0
2023-07-25,long,2,1,C_reset,633,17139.0,159.4,0.539,0.031,1,1,0
2023-07-26,short,1,0,B_first_multi,586,17098.0,160.5,0.125,0.561,1,0,0
2023-07-26,short,2,1,C_reset,610,17127.0,160.5,0.305,0.38,1,0,0
2023-07-26,long,1,0,A_first_single,643,17161.0,160.5,0.168,0.517,0,0,0
2023-07-27,long,1,0,A_first_single,553,17240.0,157.6,0.146,0.393,0,0,0
2023-07-27,short,1,0,A_first_single,689,17206.0,157.6,0.006,0.324,0,0,0
2023-07-28,long,1,0,A_first_single,575,17217.0,151.7,0.541,0.198,1,1,0
2023-07-31,short,1,0,A_first_single,561,17364.0,152.8,2.002,0.255,1,1,1
2023-08-01,short,1,0,B_first_multi,582,17102.0,173.2,0.035,0.595,0,0,0
2023-08-01,short,2,1,C_reset,597,17116.0,173.2,0.058,0.514,0,0,0
2023-08-01,short,3,1,C_reset,617,17152.0,173.2,0.266,0.306,0,0,0
2023-08-01,long,1,0,A_first_single,635,17167.0,173.2,0.219,0.352,0,0,0
2023-08-02,short,1,0,A_first_single,607,17056.0,168.9,1.48,0.065,1,1,1
2023-08-04,long,1,0,A_first_single,591,16772.0,186.7,0.487,0.07,1,0,0
2023-08-07,long,1,0,A_first_single,609,16925.0,183.0,0.557,0.082,1,1,0
2023-08-08,short,1,0,A_first_single,565,16929.0,183.8,0.936,0.06,1,1,1
2023-08-08,long,1,0,A_first_single,630,16874.0,183.8,0.071,0.365,0,0,0
2023-08-09,long,1,0,A_first_single,569,16919.0,191.9,0.068,0.724,1,0,0
2023-08-09,short,1,0,A_first_single,628,16830.0,191.9,0.261,0.313,1,0,0
2023-08-10,short,1,0,A_first_single,551,16729.0,188.4,0.77,0.064,1,1,0
2023-08-11,short,1,0,A_first_single,647,16635.0,190.7,0.142,0.22,1,0,0
2023-08-11,long,1,0,A_first_single,679,16662.0,190.7,0.0,0.283,0,0,0
2023-08-14,short,1,0,B_first_multi,553,16464.0,189.7,0.833,0.174,1,1,1
2023-08-14,short,2,1,C_reset,570,16472.0,189.7,0.875,0.037,1,1,1
2023-08-15,short,1,0,A_first_single,657,16438.0,196.8,0.081,0.234,0,0,0
2023-08-16,long,1,0,A_first_single,592,16380.0,189.3,0.174,0.227,0,0,0
2023-08-17,long,1,0,A_first_single,586,16315.0,183.0,0.973,0.044,1,1,1
2023-08-18,long,1,0,A_first_single,592,16496.0,193.0,0.233,0.912,1,0,0
2023-08-18,short,1,0,A_first_single,639,16403.0,193.0,0.43,0.119,1,1,0
2023-08-21,short,1,0,B_first_multi,563,16394.0,195.6,0.353,0.138,1,0,0
2023-08-21,short,2,1,C_reset,687,16359.0,195.6,0.174,0.061,1,0,0
2023-08-22,short,1,0,A_first_single,599,16421.0,191.2,0.214,0.204,0,0,0
2023-08-23,long,1,0,A_first_single,576,16473.0,185.1,0.475,0.097,1,0,0
2023-08-24,short,1,0,A_first_single,554,16712.0,182.3,0.23,0.472,0,0,0
2023-08-24,long,1,0,A_first_single,616,16779.0,182.3,0.038,0.598,0,0,0
2023-08-25,short,1,0,A_first_single,654,16501.0,177.1,0.485,0.079,1,0,0
2023-08-29,short,1,0,A_first_single,606,16476.0,168.0,0.0,0.928,0,0,0
2023-08-31,short,1,0,A_first_single,545,16653.0,160.9,0.317,0.218,1,0,0
2023-09-01,long,1,0,A_first_single,568,16669.0,157.8,0.367,0.184,1,0,0
2023-09-04,short,1,0,A_first_single,604,16673.0,154.9,0.071,0.704,0,0,0
2023-09-04,long,1,0,A_first_single,621,16686.0,154.9,0.62,0.019,1,1,0
2023-09-06,short,1,0,A_first_single,601,16730.0,147.4,0.19,0.285,0,0,0
2023-09-07,long,1,0,A_first_single,568,16631.0,142.8,0.133,0.497,0,0,0
2023-09-08,long,1,0,A_first_single,631,16546.0,138.7,0.238,0.101,1,0,0
2023-09-12,long,1,0,A_first_single,624,16489.0,143.3,0.712,0.07,1,1,1
2023-09-13,long,1,0,A_first_single,569,16630.0,146.6,0.041,0.73,0,0,0
2023-09-13,short,1,0,A_first_single,597,16576.0,146.6,0.362,0.225,1,0,0
2023-09-14,long,1,0,A_first_single,571,16740.0,144.3,0.707,0.028,1,1,0
2023-09-15,long,1,0,A_first_single,616,16843.0,146.4,0.512,0.109,1,0,0
2023-09-19,short,1,0,A_first_single,653,16663.0,138.5,0.433,0.181,1,1,0
2023-09-20,long,1,0,A_first_single,587,16640.0,138.4,0.13,0.693,0,0,0
2023-09-20,short,1,0,A_first_single,650,16601.0,138.4,0.412,0.101,1,0,0
2023-09-21,short,1,0,A_first_single,549,16421.0,136.1,1.036,0.029,1,1,1
2023-09-22,long,1,0,A_first_single,562,16266.0,142.5,0.625,0.056,1,1,0
2023-09-25,long,1,0,A_first_single,556,16420.0,144.8,0.49,0.18,1,1,0
2023-09-26,long,1,0,A_first_single,554,16392.0,145.4,0.11,0.818,0,0,0
2023-09-26,short,1,0,A_first_single,592,16333.0,145.4,0.413,0.103,1,0,0
2023-09-27,long,1,0,A_first_single,570,16306.0,144.4,0.194,0.374,1,0,0
2023-09-27,short,1,0,A_first_single,652,16288.0,144.4,0.249,0.201,0,0,0
2023-09-28,long,1,0,A_first_single,554,16411.0,140.6,0.171,0.825,0,0,0
2023-09-28,short,1,0,A_first_single,593,16388.0,140.6,0.662,0.085,1,1,0
2023-10-02,long,1,0,A_first_single,582,16581.0,140.5,0.206,0.221,1,0,0
2023-10-03,long,1,0,A_first_single,573,16540.0,137.2,0.08,0.962,0,0,0
2023-10-03,short,1,0,A_first_single,614,16482.0,137.2,0.539,0.343,1,1,0
2023-10-04,short,1,0,A_first_single,557,16223.0,138.0,0.428,0.449,1,0,0
2023-10-04,long,1,0,B_first_multi,604,16244.0,138.0,0.297,0.29,1,0,0
2023-10-04,long,2,1,C_reset,637,16242.0,138.0,0.312,0.275,1,0,0
2023-10-04,long,3,1,C_reset,670,16225.0,138.0,0.435,0.058,1,0,0
2023-10-05,long,1,0,A_first_single,565,16363.0,136.4,0.901,0.132,1,1,1
2023-10-06,long,1,0,A_first_single,557,16510.0,142.3,0.295,0.197,0,0,0
2023-10-11,short,1,0,A_first_single,548,16750.0,136.3,0.646,0.125,1,1,1
2023-10-12,short,1,0,A_first_single,554,16728.0,139.2,0.014,0.927,0,0,0
2023-10-12,long,1,0,A_first_single,637,16808.0,139.2,0.352,0.251,1,0,0
2023-10-16,short,1,0,A_first_single,609,16624.0,132.7,0.158,0.339,0,0,0
2023-10-17,short,1,0,A_first_single,572,16720.0,127.6,0.674,0.259,1,1,0
2023-10-18,short,1,0,A_first_single,560,16570.0,129.6,1.227,0.147,1,1,1
2023-10-19,long,1,0,A_first_single,558,16470.0,138.4,0.123,0.535,1,0,0
2023-10-20,short,1,0,A_first_single,532,16357.0,137.6,0.741,0.785,1,1,1
2023-10-20,long,1,0,A_first_single,647,16330.0,137.6,0.981,0.007,1,1,1
2023-10-23,short,1,0,A_first_single,623,16304.0,144.5,0.374,0.021,1,0,0
2023-10-24,short,1,0,A_first_single,679,16257.0,141.8,0.289,0.607,1,0,0
2023-10-25,long,1,0,A_first_single,588,16445.0,146.8,0.238,0.647,1,0,0
2023-10-26,short,1,0,A_first_single,545,16090.0,145.2,0.351,0.592,1,0,0
2023-10-26,long,1,0,A_first_single,590,16154.0,145.2,0.09,0.792,0,0,0
2023-10-26,short,1,0,A_first_single,626,16077.0,145.2,0.262,0.289,1,0,0
2023-10-27,long,1,0,A_first_single,587,16191.0,144.5,0.18,0.492,0,0,0
2023-10-27,short,1,0,A_first_single,689,16148.0,144.5,0.194,0.145,0,0,0
2023-10-30,long,1,0,A_first_single,546,16214.0,139.9,0.1,0.593,1,0,0
2023-10-30,short,1,0,A_first_single,564,16162.0,139.9,0.222,0.443,1,0,0
2023-10-31,short,1,0,A_first_single,656,16090.0,138.7,0.844,0.05,1,1,1
