Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,is_long,MAE,MFE,MAE_MFE_ratio,trend_regime
1,296238,296319,23269.0,23304.0,,,35.0,0.0,0.0015041471485668367,2025-01-21 09:39:00,2025-01-21 11:00:00,0 days 01:21:00,,2025-01-21,1,2025,True,66.0,76.0,0.868421052631579,against_trend
-1,297157,297170,22843.0,22898.0,,,-55.0,0.0,-0.002407739788994334,2025-02-04 09:55:00,2025-02-04 10:08:00,0 days 00:13:00,,2025-02-04,1,2025,False,58.0,11.0,5.2727272727272725,with_trend
1,297746,297768,23309.0,23305.0,,,-4.0,0.0,-0.00017160753357070568,2025-02-06 09:42:00,2025-02-06 10:04:00,0 days 00:22:00,,2025-02-06,3,2025,True,16.0,23.0,0.6956521739130435,with_trend
1,298935,298985,23480.0,23446.0,,,-34.0,0.0,-0.0014480408858602578,2025-02-12 09:27:00,2025-02-12 10:17:00,0 days 00:50:00,,2025-02-12,2,2025,True,36.0,17.0,2.1176470588235294,with_trend
-1,299567,299598,23220.0,23229.0,,,-9.0,0.0,-0.0003875968992248513,2025-02-14 09:57:00,2025-02-14 10:28:00,0 days 00:31:00,,2025-02-14,4,2025,False,13.0,32.0,0.40625,with_trend
-1,301964,302010,23239.0,23280.0,,,-41.0,0.0,-0.0017642755712379277,2025-02-26 09:46:00,2025-02-26 10:32:00,0 days 00:46:00,,2025-02-26,2,2025,False,50.0,15.0,3.3333333333333335,with_trend
-1,302571,302587,22689.0,22714.0,,,-25.0,0.0,-0.0011018555247035433,2025-03-03 09:51:00,2025-03-03 10:07:00,0 days 00:16:00,,2025-03-03,0,2025,False,25.0,21.0,1.1904761904761905,with_trend
-1,302855,302889,22373.0,22460.0,,,-87.0,0.0,-0.0038886157421893497,2025-03-04 09:34:00,2025-03-04 10:08:00,0 days 00:34:00,,2025-03-04,1,2025,False,91.0,11.0,8.272727272727273,with_trend
1,303458,303465,22827.0,22772.0,,,-55.0,0.0,-0.0024094274324265585,2025-03-06 09:35:00,2025-03-06 09:42:00,0 days 00:07:00,,2025-03-06,3,2025,True,55.0,8.0,6.875,with_trend
-1,303740,303823,22662.0,22541.0,,,121.0,0.0,0.005339334568881804,2025-03-07 09:16:00,2025-03-07 10:39:00,0 days 01:23:00,,2025-03-07,4,2025,False,13.0,182.0,0.07142857142857142,with_trend
-1,304351,304367,21766.0,21888.0,,,-122.0,0.0,-0.005605072130846267,2025-03-11 09:25:00,2025-03-11 09:41:00,0 days 00:16:00,,2025-03-11,1,2025,False,124.0,35.0,3.5428571428571427,with_trend
-1,304667,304677,22151.0,22212.0,,,-61.0,0.0,-0.00275382601236962,2025-03-12 09:40:00,2025-03-12 09:50:00,0 days 00:10:00,,2025-03-12,2,2025,False,62.0,7.0,8.857142857142858,with_trend
1,304941,304960,22383.0,22317.0,,,-66.0,0.0,-0.0029486663986061368,2025-03-13 09:13:00,2025-03-13 09:32:00,0 days 00:19:00,,2025-03-13,3,2025,True,66.0,17.0,3.8823529411764706,with_trend
-1,305552,305574,22185.0,22256.0,,,-71.0,0.0,-0.0032003606040116317,2025-03-17 09:22:00,2025-03-17 09:44:00,0 days 00:22:00,,2025-03-17,0,2025,False,73.0,24.0,3.0416666666666665,against_trend
1,305891,305913,22235.0,22232.0,,,-3.0,0.0,-0.00013492241960877394,2025-03-18 10:00:00,2025-03-18 10:22:00,0 days 00:22:00,,2025-03-18,1,2025,True,14.0,40.0,0.35,with_trend
1,307350,307402,22355.0,22290.0,,,-65.0,0.0,-0.002907626929098628,2025-03-25 09:14:00,2025-03-25 10:06:00,0 days 00:52:00,,2025-03-25,1,2025,True,72.0,88.0,0.8181818181818182,with_trend
-1,307961,308038,21990.0,21969.0,,,21.0,0.0,0.0009549795361527558,2025-03-27 09:23:00,2025-03-27 10:40:00,0 days 01:17:00,,2025-03-27,3,2025,False,10.0,85.0,0.11764705882352941,with_trend
-1,308863,308884,21009.0,21101.0,,,-92.0,0.0,-0.004379075634251883,2025-04-01 09:22:00,2025-04-01 09:43:00,0 days 00:21:00,,2025-04-01,1,2025,False,92.0,26.0,3.5384615384615383,with_trend
-1,309772,309849,18639.0,18222.0,,,417.0,0.0,0.022372444873651975,2025-04-08 09:28:00,2025-04-08 10:45:00,0 days 01:17:00,,2025-04-08,1,2025,False,92.0,446.0,0.2062780269058296,with_trend
-1,312190,312219,19375.0,19386.0,,,-11.0,0.0,-0.000567741935483923,2025-04-18 09:38:00,2025-04-18 10:07:00,0 days 00:29:00,,2025-04-18,4,2025,False,27.0,46.0,0.5869565217391305,with_trend
-1,312780,312831,18995.0,19010.0,,,-15.0,0.0,-0.0007896814951302566,2025-04-22 09:26:00,2025-04-22 10:17:00,0 days 00:51:00,,2025-04-22,1,2025,False,40.0,33.0,1.2121212121212122,with_trend
1,313383,313450,19558.0,19529.0,,,-29.0,0.0,-0.0014827691993046788,2025-04-24 09:27:00,2025-04-24 10:34:00,0 days 01:07:00,,2025-04-24,3,2025,True,43.0,57.0,0.7543859649122807,with_trend
1,313969,314057,20010.0,19981.0,,,-29.0,0.0,-0.0014492753623188692,2025-04-28 09:11:00,2025-04-28 10:39:00,0 days 01:28:00,,2025-04-28,0,2025,True,40.0,43.0,0.9302325581395349,with_trend
1,314904,314997,20511.0,20619.0,,,108.0,0.0,0.005265467310223704,2025-05-02 09:43:00,2025-05-02 11:16:00,0 days 01:33:00,,2025-05-02,4,2025,True,22.0,136.0,0.16176470588235295,with_trend
-1,315480,315484,20275.0,20379.0,,,-104.0,0.0,-0.005129469790382313,2025-05-06 09:17:00,2025-05-06 09:21:00,0 days 00:04:00,,2025-05-06,1,2025,False,113.0,10.0,11.3,with_trend
1,316096,316205,20550.0,20685.0,,,135.0,0.0,0.006569343065693456,2025-05-08 09:31:00,2025-05-08 11:20:00,0 days 01:49:00,,2025-05-08,3,2025,True,52.0,145.0,0.3586206896551724,with_trend
1,316706,316756,21091.0,21089.0,,,-2.0,0.0,-9.482717746911451e-05,2025-05-12 09:39:00,2025-05-12 10:29:00,0 days 00:50:00,,2025-05-12,0,2025,True,52.0,43.0,1.2093023255813953,with_trend
1,317011,317037,21456.0,21423.0,,,-33.0,0.0,-0.0015380313199104823,2025-05-13 09:43:00,2025-05-13 10:09:00,0 days 00:26:00,,2025-05-13,1,2025,True,33.0,29.0,1.1379310344827587,with_trend
1,317598,317717,21706.0,21772.0,,,66.0,0.0,0.00304063392610332,2025-05-15 09:28:00,2025-05-15 11:27:00,0 days 01:59:00,,2025-05-15,3,2025,True,30.0,104.0,0.28846153846153844,with_trend
-1,318531,318570,21657.0,21608.0,,,49.0,0.0,0.0022625479059887876,2025-05-20 09:58:00,2025-05-20 10:37:00,0 days 00:39:00,,2025-05-20,1,2025,False,20.0,92.0,0.21739130434782608,with_trend
-1,319720,319746,21402.0,21478.0,,,-76.0,0.0,-0.0035510699934584444,2025-05-26 09:43:00,2025-05-26 10:09:00,0 days 00:26:00,,2025-05-26,0,2025,False,82.0,27.0,3.037037037037037,with_trend
1,320609,320644,21376.0,21357.0,,,-19.0,0.0,-0.0008888473053891843,2025-05-29 09:29:00,2025-05-29 10:04:00,0 days 00:35:00,,2025-05-29,3,2025,True,33.0,51.0,0.6470588235294118,with_trend
-1,321192,321215,21105.0,21167.0,,,-62.0,0.0,-0.002937692489931365,2025-06-03 09:10:00,2025-06-03 09:33:00,0 days 00:23:00,,2025-06-03,1,2025,False,68.0,19.0,3.5789473684210527,with_trend
1,322148,322209,21537.0,21545.0,,,8.0,0.0,0.00037145377722058726,2025-06-06 10:03:00,2025-06-06 11:04:00,0 days 01:01:00,,2025-06-06,4,2025,True,24.0,47.0,0.5106382978723404,with_trend
1,323032,323068,22250.0,22222.0,,,-28.0,0.0,-0.001258426966292081,2025-06-11 09:44:00,2025-06-11 10:20:00,0 days 00:36:00,,2025-06-11,2,2025,True,28.0,19.0,1.4736842105263157,with_trend
-1,323928,324016,21952.0,21934.0,,,18.0,0.0,0.0008199708454810217,2025-06-16 09:37:00,2025-06-16 11:05:00,0 days 01:28:00,,2025-06-16,0,2025,False,22.0,75.0,0.29333333333333333,with_trend
-1,325409,325456,21365.0,21349.0,,,16.0,0.0,0.0007488883688274717,2025-06-23 09:13:00,2025-06-23 10:00:00,0 days 00:47:00,,2025-06-23,0,2025,False,25.0,160.0,0.15625,with_trend
1,326020,326081,22053.0,22032.0,,,-21.0,0.0,-0.0009522513943681643,2025-06-25 09:22:00,2025-06-25 10:23:00,0 days 01:01:00,,2025-06-25,2,2025,True,36.0,32.0,1.125,with_trend
1,326354,326397,22156.0,22177.0,,,21.0,0.0,0.0009478245170608801,2025-06-26 09:55:00,2025-06-26 10:38:00,0 days 00:43:00,,2025-06-26,3,2025,True,11.0,107.0,0.102803738317757,with_trend
1,326626,326635,22096.0,22044.0,,,-52.0,0.0,-0.002353367125271566,2025-06-27 09:26:00,2025-06-27 09:35:00,0 days 00:09:00,,2025-06-27,4,2025,True,65.0,11.0,5.909090909090909,against_trend
1,328124,328133,22688.0,22642.0,,,-46.0,0.0,-0.002027503526093044,2025-07-04 09:19:00,2025-07-04 09:28:00,0 days 00:09:00,,2025-07-04,4,2025,True,48.0,5.0,9.6,with_trend
-1,328731,328762,22261.0,22155.0,,,106.0,0.0,0.004761690849467648,2025-07-08 09:24:00,2025-07-08 09:55:00,0 days 00:31:00,,2025-07-08,1,2025,False,35.0,116.0,0.3017241379310345,with_trend
-1,329050,329062,22278.0,22340.0,,,-62.0,0.0,-0.002783014633270575,2025-07-09 09:42:00,2025-07-09 09:54:00,0 days 00:12:00,,2025-07-09,2,2025,False,62.0,6.0,10.333333333333334,with_trend
1,329357,329429,22525.0,22550.0,,,25.0,0.0,0.0011098779134295356,2025-07-10 09:48:00,2025-07-10 11:00:00,0 days 01:12:00,,2025-07-10,3,2025,True,15.0,80.0,0.1875,with_trend
1,329927,329976,22570.0,22582.0,,,12.0,0.0,0.0005316792202039178,2025-07-14 09:16:00,2025-07-14 10:05:00,0 days 00:49:00,,2025-07-14,0,2025,True,21.0,50.0,0.42,against_trend
-1,330230,330237,22569.0,22620.0,,,-51.0,0.0,-0.002259736807124879,2025-07-15 09:18:00,2025-07-15 09:25:00,0 days 00:07:00,,2025-07-15,1,2025,False,52.0,6.0,8.666666666666666,with_trend
1,330853,330930,22886.0,22935.0,,,49.0,0.0,0.00214104692825301,2025-07-17 09:39:00,2025-07-17 10:56:00,0 days 01:17:00,,2025-07-17,3,2025,True,15.0,89.0,0.16853932584269662,with_trend
1,331142,331234,23294.0,23281.0,,,-13.0,0.0,-0.0005580836266849687,2025-07-18 09:27:00,2025-07-18 10:59:00,0 days 01:32:00,,2025-07-18,4,2025,True,33.0,26.0,1.2692307692307692,with_trend
-1,332034,332139,23170.0,23225.0,,,-55.0,0.0,-0.0023737591713421935,2025-07-23 09:16:00,2025-07-23 11:01:00,0 days 01:45:00,,2025-07-23,2,2025,False,83.0,95.0,0.8736842105263158,with_trend
1,332639,332725,23242.0,23287.0,,,45.0,0.0,0.0019361500731434056,2025-07-25 09:19:00,2025-07-25 10:45:00,0 days 01:26:00,,2025-07-25,4,2025,True,27.0,74.0,0.36486486486486486,with_trend
1,332936,332993,23298.0,23355.0,,,57.0,0.0,0.0024465619366469404,2025-07-28 09:15:00,2025-07-28 10:12:00,0 days 00:57:00,,2025-07-28,0,2025,True,33.0,97.0,0.3402061855670103,with_trend
-1,333567,333594,23358.0,23347.0,,,11.0,0.0,0.0004709307303707444,2025-07-30 09:44:00,2025-07-30 10:11:00,0 days 00:27:00,,2025-07-30,2,2025,False,7.0,78.0,0.08974358974358974,against_trend
1,334747,334867,23455.0,23546.0,,,91.0,0.0,0.0038797697719037405,2025-08-05 09:20:00,2025-08-05 11:20:00,0 days 02:00:00,,2025-08-05,1,2025,True,34.0,123.0,0.2764227642276423,with_trend
1,335642,335739,23992.0,23972.0,,,-20.0,0.0,-0.0008336112037345966,2025-08-08 09:12:00,2025-08-08 10:49:00,0 days 01:37:00,,2025-08-08,4,2025,True,43.0,4.0,10.75,with_trend
1,336294,336310,24150.0,24138.0,,,-12.0,0.0,-0.0004968944099379424,2025-08-12 10:02:00,2025-08-12 10:18:00,0 days 00:16:00,,2025-08-12,1,2025,True,20.0,25.0,0.8,with_trend
1,336556,336632,24267.0,24380.0,,,113.0,0.0,0.004656529443276769,2025-08-13 09:23:00,2025-08-13 10:39:00,0 days 01:16:00,,2025-08-13,2,2025,True,19.0,139.0,0.1366906474820144,with_trend
1,336872,336894,24306.0,24268.0,,,-38.0,0.0,-0.0015633999835431567,2025-08-14 09:38:00,2025-08-14 10:00:00,0 days 00:22:00,,2025-08-14,3,2025,True,50.0,12.0,4.166666666666667,with_trend
-1,338373,338447,23875.0,23871.0,,,4.0,0.0,0.00016753926701573718,2025-08-21 09:34:00,2025-08-21 10:48:00,0 days 01:14:00,,2025-08-21,3,2025,False,68.0,50.0,1.36,with_trend
1,338951,339045,24140.0,24269.0,,,129.0,0.0,0.00534382767191377,2025-08-25 09:10:00,2025-08-25 10:44:00,0 days 01:34:00,,2025-08-25,0,2025,True,59.0,174.0,0.3390804597701149,with_trend
1,339870,339917,24369.0,24333.0,,,-36.0,0.0,-0.0014772867167303083,2025-08-28 09:26:00,2025-08-28 10:13:00,0 days 00:47:00,,2025-08-28,3,2025,True,42.0,41.0,1.024390243902439,with_trend
-1,340483,340577,24223.0,23910.0,,,313.0,0.0,0.012921603434752127,2025-09-01 09:37:00,2025-09-01 11:11:00,0 days 01:34:00,,2025-09-01,0,2025,False,18.0,376.0,0.047872340425531915,with_trend
-1,341104,341163,24043.0,24010.0,,,33.0,0.0,0.0013725408642848436,2025-09-03 09:56:00,2025-09-03 10:55:00,0 days 00:59:00,,2025-09-03,2,2025,False,40.0,85.0,0.47058823529411764,against_trend
1,341366,341439,24240.0,24321.0,,,81.0,0.0,0.0033415841584159,2025-09-04 09:17:00,2025-09-04 10:30:00,0 days 01:13:00,,2025-09-04,3,2025,True,45.0,122.0,0.36885245901639346,with_trend
1,341702,341781,24310.0,24388.0,,,78.0,0.0,0.0032085561497325887,2025-09-05 09:52:00,2025-09-05 11:11:00,0 days 01:19:00,,2025-09-05,4,2025,True,11.0,114.0,0.09649122807017543,with_trend
1,343189,343230,25391.0,25421.0,,,30.0,0.0,0.0011815210113819141,2025-09-12 09:34:00,2025-09-12 10:15:00,0 days 00:41:00,,2025-09-12,4,2025,True,25.0,68.0,0.36764705882352944,with_trend
1,344673,344682,25763.0,25711.0,,,-52.0,0.0,-0.0020183984784380993,2025-09-19 09:13:00,2025-09-19 09:22:00,0 days 00:09:00,,2025-09-19,4,2025,True,60.0,21.0,2.857142857142857,with_trend
1,345002,345081,25742.0,25870.0,,,128.0,0.0,0.004972418615492247,2025-09-22 09:41:00,2025-09-22 11:00:00,0 days 01:19:00,,2025-09-22,0,2025,True,27.0,176.0,0.1534090909090909,with_trend
1,345289,345393,26044.0,26260.0,,,216.0,0.0,0.008293656888342715,2025-09-23 09:27:00,2025-09-23 11:11:00,0 days 01:44:00,,2025-09-23,1,2025,True,16.0,230.0,0.06956521739130435,with_trend
-1,346496,346541,26005.0,25954.0,,,51.0,0.0,0.0019611613151316876,2025-09-30 09:30:00,2025-09-30 10:15:00,0 days 00:45:00,,2025-09-30,1,2025,False,27.0,118.0,0.2288135593220339,against_trend
1,347100,347136,26439.0,26462.0,,,23.0,0.0,0.0008699270017775707,2025-10-02 09:32:00,2025-10-02 10:08:00,0 days 00:36:00,,2025-10-02,3,2025,True,25.0,70.0,0.35714285714285715,with_trend
1,349812,349911,27480.0,27425.0,,,-55.0,0.0,-0.002001455604075719,2025-10-17 09:35:00,2025-10-17 11:14:00,0 days 01:39:00,,2025-10-17,4,2025,True,99.0,63.0,1.5714285714285714,with_trend
1,350406,350483,27939.0,27963.0,,,24.0,0.0,0.0008590142811124579,2025-10-21 09:27:00,2025-10-21 10:44:00,0 days 01:17:00,,2025-10-21,1,2025,True,19.0,97.0,0.1958762886597938,with_trend
-1,351005,351067,27499.0,27540.0,,,-41.0,0.0,-0.0014909633077566653,2025-10-23 09:24:00,2025-10-23 10:26:00,0 days 01:02:00,,2025-10-23,3,2025,False,50.0,35.0,1.4285714285714286,with_trend
1,351333,351351,28161.0,28122.0,,,-39.0,0.0,-0.0013848940023436507,2025-10-27 09:51:00,2025-10-27 10:09:00,0 days 00:18:00,,2025-10-27,0,2025,True,39.0,9.0,4.333333333333333,with_trend
1,351597,351679,28085.0,28095.0,,,10.0,0.0,0.00035606195478021796,2025-10-28 09:14:00,2025-10-28 10:36:00,0 days 01:22:00,,2025-10-28,1,2025,True,43.0,75.0,0.5733333333333334,with_trend
1,351901,351990,28305.0,28428.0,,,123.0,0.0,0.004345521992580759,2025-10-29 09:17:00,2025-10-29 10:46:00,0 days 01:29:00,,2025-10-29,2,2025,True,68.0,141.0,0.48226950354609927,with_trend
-1,353404,353454,27670.0,27526.0,,,144.0,0.0,0.005204192265992003,2025-11-05 09:15:00,2025-11-05 10:05:00,0 days 00:50:00,,2025-11-05,2,2025,False,25.0,255.0,0.09803921568627451,with_trend
-1,353709,353767,28005.0,27988.0,,,17.0,0.0,0.0006070344581324827,2025-11-06 09:19:00,2025-11-06 10:17:00,0 days 00:58:00,,2025-11-06,3,2025,False,36.0,102.0,0.35294117647058826,with_trend
1,354028,354051,27719.0,27700.0,,,-19.0,0.0,-0.0006854504130741068,2025-11-07 09:37:00,2025-11-07 10:00:00,0 days 00:23:00,,2025-11-07,4,2025,True,44.0,59.0,0.7457627118644068,against_trend
-1,354357,354382,27856.0,27859.0,,,-3.0,0.0,-0.00010769672601962377,2025-11-10 10:05:00,2025-11-10 10:30:00,0 days 00:25:00,,2025-11-10,0,2025,False,15.0,53.0,0.2830188679245283,against_trend
1,354618,354630,28130.0,28065.0,,,-65.0,0.0,-0.002310700319943071,2025-11-11 09:25:00,2025-11-11 09:37:00,0 days 00:12:00,,2025-11-11,1,2025,True,67.0,14.0,4.785714285714286,with_trend
-1,355555,355573,27486.0,27498.0,,,-12.0,0.0,-0.0004365858982755544,2025-11-14 09:59:00,2025-11-14 10:17:00,0 days 00:18:00,,2025-11-14,4,2025,False,19.0,42.0,0.4523809523809524,with_trend
-1,355830,355906,27604.0,27601.0,,,3.0,0.0,0.00010867990146357087,2025-11-17 09:33:00,2025-11-17 10:49:00,0 days 01:16:00,,2025-11-17,0,2025,False,62.0,117.0,0.5299145299145299,with_trend
1,356753,356759,27410.0,27317.0,,,-93.0,0.0,-0.003392922291134637,2025-11-20 09:53:00,2025-11-20 09:59:00,0 days 00:06:00,,2025-11-20,3,2025,True,100.0,2.0,50.0,with_trend
1,357615,357634,27023.0,26941.0,,,-82.0,0.0,-0.0030344521333678376,2025-11-25 09:12:00,2025-11-25 09:31:00,0 days 00:19:00,,2025-11-25,1,2025,True,90.0,3.0,30.0,with_trend
1,358233,358316,27552.0,27620.0,,,68.0,0.0,0.0024680603948896707,2025-11-27 09:28:00,2025-11-27 10:51:00,0 days 01:23:00,,2025-11-27,3,2025,True,25.0,97.0,0.25773195876288657,with_trend
1,359468,359499,27797.0,27818.0,,,21.0,0.0,0.0007554772097708717,2025-12-03 09:59:00,2025-12-03 10:30:00,0 days 00:31:00,,2025-12-03,2,2025,True,35.0,91.0,0.38461538461538464,with_trend
1,359766,359782,27777.0,27743.0,,,-34.0,0.0,-0.0012240342729596954,2025-12-04 09:56:00,2025-12-04 10:12:00,0 days 00:16:00,,2025-12-04,3,2025,True,37.0,10.0,3.7,with_trend
1,360947,360960,28327.0,28267.0,,,-60.0,0.0,-0.0021181205210576426,2025-12-10 09:33:00,2025-12-10 09:46:00,0 days 00:13:00,,2025-12-10,2,2025,True,72.0,15.0,4.8,with_trend
1,361246,361264,28467.0,28408.0,,,-59.0,0.0,-0.0020725752625847527,2025-12-11 09:31:00,2025-12-11 09:49:00,0 days 00:18:00,,2025-12-11,3,2025,True,63.0,18.0,3.5,with_trend
-1,361849,361878,27873.0,27940.0,,,-67.0,0.0,-0.0024037599110249275,2025-12-15 09:32:00,2025-12-15 10:01:00,0 days 00:29:00,,2025-12-15,0,2025,False,72.0,13.0,5.538461538461538,with_trend
1,363061,363081,27860.0,27881.0,,,21.0,0.0,0.000753768844221181,2025-12-19 09:40:00,2025-12-19 10:00:00,0 days 00:20:00,,2025-12-19,4,2025,True,14.0,53.0,0.2641509433962264,with_trend
1,363969,363986,28499.0,28462.0,,,-37.0,0.0,-0.0012982911681111986,2025-12-24 09:45:00,2025-12-24 10:02:00,0 days 00:17:00,,2025-12-24,2,2025,True,39.0,2.0,19.5,with_trend
1,364265,364379,28554.0,28688.0,,,134.0,0.0,0.004692862646214158,2025-12-26 09:40:00,2025-12-26 11:34:00,0 days 01:54:00,,2025-12-26,4,2025,True,13.0,160.0,0.08125,with_trend
1,365155,365192,28849.0,28873.0,,,24.0,0.0,0.0008319179174320901,2025-12-31 09:27:00,2025-12-31 10:04:00,0 days 00:37:00,,2025-12-31,2,2025,True,15.0,104.0,0.14423076923076922,with_trend
1,366072,366088,30323.0,30362.0,,,39.0,0.0,0.0012861524255516343,2026-01-06 09:41:00,2026-01-06 09:57:00,0 days 00:16:00,,2026-01-06,1,2026,True,28.0,65.0,0.4307692307692308,with_trend
1,367252,367291,30709.0,30619.0,,,-90.0,0.0,-0.002930736917515997,2026-01-12 09:17:00,2026-01-12 09:56:00,0 days 00:39:00,,2026-01-12,0,2026,True,101.0,8.0,12.625,with_trend
1,368489,368597,31208.0,31404.0,,,196.0,0.0,0.006280440912586505,2026-01-16 09:50:00,2026-01-16 11:38:00,0 days 01:48:00,,2026-01-16,4,2026,True,28.0,238.0,0.11764705882352941,with_trend
1,368798,368832,31378.0,31457.0,,,79.0,0.0,0.0025176875517878283,2026-01-19 09:58:00,2026-01-19 10:32:00,0 days 00:34:00,,2026-01-19,0,2026,True,32.0,117.0,0.27350427350427353,with_trend
1,370265,370349,32176.0,32140.0,,,-36.0,0.0,-0.0011188463451019537,2026-01-26 09:20:00,2026-01-26 10:44:00,0 days 01:24:00,,2026-01-26,0,2026,True,78.0,55.0,1.4181818181818182,with_trend
1,372109,372119,32228.0,32131.0,,,-97.0,0.0,-0.003009805138388999,2026-02-03 09:58:00,2026-02-03 10:08:00,0 days 00:10:00,,2026-02-03,1,2026,True,112.0,10.0,11.2,with_trend
-1,375677,375717,35230.0,34853.0,,,377.0,0.0,0.010701107011070077,2026-03-03 09:14:00,2026-03-03 09:54:00,0 days 00:40:00,,2026-03-03,1,2026,False,90.0,483.0,0.18633540372670807,with_trend
-1,376008,376070,33508.0,33241.0,,,267.0,0.0,0.007968246388922018,2026-03-04 09:44:00,2026-03-04 10:46:00,0 days 01:02:00,,2026-03-04,2,2026,False,37.0,477.0,0.07756813417190776,with_trend
-1,376280,376323,34201.0,33775.0,,,426.0,0.0,0.012455776146896302,2026-03-05 09:15:00,2026-03-05 09:58:00,0 days 00:43:00,,2026-03-05,3,2026,False,69.0,546.0,0.12637362637362637,against_trend
1,376595,376623,33420.0,33620.0,,,200.0,0.0,0.005984440454817497,2026-03-06 09:29:00,2026-03-06 09:57:00,0 days 00:28:00,,2026-03-06,4,2026,True,56.0,325.0,0.1723076923076923,against_trend
-1,377223,377285,33201.0,32830.0,,,371.0,0.0,0.011174362218005496,2026-03-10 09:55:00,2026-03-10 10:57:00,0 days 01:02:00,,2026-03-10,1,2026,False,68.0,418.0,0.16267942583732056,against_trend
1,379006,379144,34384.0,34516.0,,,132.0,0.0,0.0038389948813402075,2026-03-18 09:32:00,2026-03-18 11:50:00,0 days 02:18:00,,2026-03-18,2,2026,True,137.0,179.0,0.7653631284916201,with_trend
-1,379918,379944,32711.0,32874.0,,,-163.0,0.0,-0.004983033230411715,2026-03-23 09:41:00,2026-03-23 10:07:00,0 days 00:26:00,,2026-03-23,0,2026,False,169.0,43.0,3.9302325581395348,with_trend
-1,381121,381203,32980.0,32943.0,,,37.0,0.0,0.0011218920557913847,2026-03-27 09:40:00,2026-03-27 11:02:00,0 days 01:22:00,,2026-03-27,4,2026,False,30.0,276.0,0.10869565217391304,with_trend
-1,381404,381415,33058.0,33223.0,,,-165.0,0.0,-0.004991227539476117,2026-04-01 09:22:00,2026-04-01 09:33:00,0 days 00:11:00,,2026-04-01,2,2026,False,169.0,15.0,11.266666666666667,with_trend
1,382631,382717,34841.0,34867.0,,,26.0,0.0,0.0007462472374502038,2026-04-09 09:45:00,2026-04-09 11:11:00,0 days 01:26:00,,2026-04-09,3,2026,True,85.0,104.0,0.8173076923076923,with_trend
1,383198,383219,35482.0,35565.0,,,83.0,0.0,0.002339214249478694,2026-04-13 09:10:00,2026-04-13 09:31:00,0 days 00:21:00,,2026-04-13,0,2026,True,80.0,106.0,0.7547169811320755,with_trend
